,,,,Scaled Abundance (Sum of each row=100),,,,,,,,,,,
Protein.Id,Gene.Symbol,Description,Number.of.peptides,Young 1,Young 2,Young 3,Young 4,Young 5,Old 1,Old 2,Old 3,Old 4,Old 5,t.pvalue,t.qvalue
sp|P70188|KIFA3_MOUSE,Kifap3,Kinesin-associated protein 3 OS=Mus musculus OX=10090 GN=Kifap3 PE=1 SV=1,6,10.5,9.4,9.7,10.0,9.7,10.0,9.6,10.9,10.0,10.2,0.31603,0.75619
sp|Q9CQD1|RAB5A_MOUSE,Rab5a,Ras-related protein Rab-5A OS=Mus musculus OX=10090 GN=Rab5a PE=1 SV=1,4,11.5,11.9,8.3,8.6,10.7,8.8,10.7,10.2,10.0,9.2,0.64659,0.86111
sp|P35278|RAB5C_MOUSE,Rab5c,Ras-related protein Rab-5C OS=Mus musculus OX=10090 GN=Rab5c PE=1 SV=2,14,10.4,10.9,9.4,10.1,10.2,8.8,10.3,9.9,10.4,9.6,0.35502,0.77453
sp|P61021|RAB5B_MOUSE,Rab5b,Ras-related protein Rab-5B OS=Mus musculus OX=10090 GN=Rab5b PE=1 SV=1,6,10.2,10.5,9.0,10.4,10.4,9.3,10.8,10.1,9.5,9.8,0.56739,0.84474
sp|Q62283|TSN7_MOUSE,Tspan7,Tetraspanin-7 OS=Mus musculus OX=10090 GN=Tspan7 PE=1 SV=2,2,9.7,13.1,7.8,9.2,9.7,7.7,11.8,9.3,12.2,9.5,0.89111,0.89523
tr|Q5XJF6|Q5XJF6_MOUSE,Rpl10a,Ribosomal protein OS=Mus musculus OX=10090 GN=Rpl10a PE=1 SV=1,13,10.2,11.1,10.0,10.5,9.6,9.7,9.4,9.6,9.4,10.4,0.12466,0.65831
tr|Q91Z50|Q91Z50_MOUSE,Fen1,Flap endonuclease 1 OS=Mus musculus OX=10090 GN=Fen1 PE=1 SV=1,6,8.7,11.3,10.9,9.3,9.3,8.1,10.4,8.3,13.4,10.4,0.84235,0.88983
sp|Q9D1J3|SARNP_MOUSE,Sarnp,SAP domain-containing ribonucleoprotein OS=Mus musculus OX=10090 GN=Sarnp PE=1 SV=3,6,9.2,10.8,11.1,10.6,9.2,8.3,10.3,8.9,11.1,10.3,0.56469,0.84411
tr|A0A1W2P6N2|A0A1W2P6N2_MOUSE,Sarnp,SAP domain-containing ribonucleoprotein OS=Mus musculus OX=10090 GN=Sarnp PE=1 SV=1,2,9.1,11.0,11.6,10.2,7.7,8.4,11.5,8.8,11.2,10.6,0.85654,0.89146
sp|O35114|SCRB2_MOUSE,Scarb2,Lysosome membrane protein 2 OS=Mus musculus OX=10090 GN=Scarb2 PE=1 SV=3,6,8.6,11.2,7.8,10.1,11.0,9.3,9.4,11.7,9.3,11.5,0.57357,0.84615
sp|Q8VDN4|CCD92_MOUSE,Ccdc92,Coiled-coil domain-containing protein 92 OS=Mus musculus OX=10090 GN=Ccdc92 PE=1 SV=1,2,8.5,10.2,10.0,10.1,8.4,7.8,12.8,9.3,11.0,12.0,0.29913,0.74911
sp|Q6PDI6|MINY2_MOUSE,Mindy2,Ubiquitin carboxyl-terminal hydrolase MINDY-2 OS=Mus musculus OX=10090 GN=Mindy2 PE=1 SV=1,5,8.5,11.6,8.9,10.1,9.6,9.4,11.5,9.8,9.5,11.2,0.47687,0.82055
sp|Q9JHP7|PLGT2_MOUSE,Kdelc1,Protein O-glucosyltransferase 2 OS=Mus musculus OX=10090 GN=Kdelc1 PE=1 SV=1,1,10.6,13.7,10.7,7.0,9.9,9.2,10.9,10.0,8.1,10.0,0.55389,0.84155
sp|Q9Z1K5|ARI1_MOUSE,Arih1,E3 ubiquitin-protein ligase ARIH1 OS=Mus musculus OX=10090 GN=Arih1 PE=1 SV=3,10,10.1,10.6,9.7,10.1,10.0,9.4,9.3,9.9,10.4,10.7,0.63014,0.85800
sp|Q7TSQ8|PDPR_MOUSE,Pdpr,"Pyruvate dehydrogenase phosphatase regulatory subunit, mitochondrial OS=Mus musculus OX=10090 GN=Pdpr PE=1 SV=1",8,11.9,9.1,9.6,9.8,10.0,10.9,8.6,12.1,8.9,9.1,0.87300,0.89329
sp|P82347|SGCD_MOUSE,Sgcd,Delta-sarcoglycan OS=Mus musculus OX=10090 GN=Sgcd PE=1 SV=1,8,12.3,8.1,11.5,10.3,10.6,10.3,7.6,11.5,8.1,9.6,0.28917,0.74461
sp|Q8BU14|SEC62_MOUSE,Sec62,Translocation protein SEC62 OS=Mus musculus OX=10090 GN=Sec62 PE=1 SV=1,2,9.5,10.2,11.1,9.8,9.5,8.8,11.4,9.0,10.6,10.1,0.96784,0.90273
tr|Q8R2P8|Q8R2P8_MOUSE,Kars,Lysine--tRNA ligase OS=Mus musculus OX=10090 GN=Kars PE=1 SV=1,13,10.3,10.8,10.5,9.8,10.0,9.1,9.8,9.1,10.4,10.1,0.11234,0.65238
sp|Q9WV95|PHLA3_MOUSE,Phlda3,Pleckstrin homology-like domain family A member 3 OS=Mus musculus OX=10090 GN=Phlda3 PE=1 SV=1,4,9.1,10.3,8.8,9.1,8.6,10.1,12.8,10.5,10.9,10.0,0.02697,0.56250
sp|Q9JJA2|COG8_MOUSE,Cog8,Conserved oligomeric Golgi complex subunit 8 OS=Mus musculus OX=10090 GN=Cog8 PE=1 SV=3,1,9.8,9.8,8.4,9.2,9.8,8.9,12.9,10.5,10.7,10.0,0.15368,0.67235
sp|Q3UHD6|SNX27_MOUSE,Snx27,Sorting nexin-27 OS=Mus musculus OX=10090 GN=Snx27 PE=1 SV=2,7,10.2,11.5,8.6,10.4,9.8,9.4,9.7,10.8,9.5,10.1,0.72379,0.87406
tr|A0A2R8VK70|A0A2R8VK70_MOUSE,Cd47,Leukocyte surface antigen CD47 OS=Mus musculus OX=10090 GN=Cd47 PE=1 SV=1,6,10.0,10.8,8.3,10.5,10.3,9.7,10.6,10.6,8.8,10.4,0.90322,0.89649
tr|A0A2R8VI94|A0A2R8VI94_MOUSE,Cd47,Leukocyte surface antigen CD47 OS=Mus musculus OX=10090 GN=Cd47 PE=1 SV=1,3,7.6,10.2,9.3,11.4,10.1,9.6,11.3,9.5,10.3,10.6,0.46335,0.81628
tr|E9PUR6|E9PUR6_MOUSE,Nr3c1,Glucocorticoid receptor OS=Mus musculus OX=10090 GN=Nr3c1 PE=1 SV=1,13,10.1,11.2,11.0,10.7,10.4,7.9,9.5,8.9,10.3,10.0,0.03094,0.57260
sp|Q9CXT8|MPPB_MOUSE,Pmpcb,Mitochondrial-processing peptidase subunit beta OS=Mus musculus OX=10090 GN=Pmpcb PE=1 SV=1,9,12.3,8.9,10.7,9.6,9.9,10.1,8.9,11.8,8.6,9.2,0.51258,0.83094
sp|Q9CZ13|QCR1_MOUSE,Uqcrc1,"Cytochrome b-c1 complex subunit 1, mitochondrial OS=Mus musculus OX=10090 GN=Uqcrc1 PE=1 SV=2",17,12.1,7.6,11.6,10.5,10.5,12.6,7.0,11.9,7.2,9.0,0.52160,0.83338
sp|P40142|TKT_MOUSE,Tkt,Transketolase OS=Mus musculus OX=10090 GN=Tkt PE=1 SV=1,40,10.4,11.0,10.1,10.4,9.9,9.5,8.5,9.6,10.8,9.8,0.14888,0.67021
tr|A0A1W2P788|A0A1W2P788_MOUSE,Man1a,"alpha-1,2-Mannosidase (Fragment) OS=Mus musculus OX=10090 GN=Man1a PE=1 SV=1",1,10.0,7.1,10.3,7.4,9.4,12.1,11.9,9.7,12.2,9.9,0.03029,0.57112
sp|Q8CHP8|PGP_MOUSE,Pgp,Glycerol-3-phosphate phosphatase OS=Mus musculus OX=10090 GN=Pgp PE=1 SV=1,10,10.6,8.6,10.0,9.9,11.0,10.7,10.2,10.5,9.6,9.0,0.96291,0.90228
tr|Q9D104|Q9D104_MOUSE,Srp19,Signal recognition particle 19 kDa protein OS=Mus musculus OX=10090 GN=Srp19 PE=1 SV=1,7,9.7,10.3,10.6,9.8,9.5,9.7,9.9,8.5,11.5,10.6,0.89812,0.89596
sp|O70435|PSA3_MOUSE,Psma3,Proteasome subunit alpha type-3 OS=Mus musculus OX=10090 GN=Psma3 PE=1 SV=3,4,10.5,10.7,10.4,9.9,10.6,8.8,9.7,10.8,9.5,9.1,0.07362,0.62253
sp|P56812|PDCD5_MOUSE,Pdcd5,Programmed cell death protein 5 OS=Mus musculus OX=10090 GN=Pdcd5 PE=1 SV=3,4,9.0,8.8,11.9,10.8,7.8,11.2,10.6,9.3,10.7,9.9,0.44183,0.80904
sp|P55065|PLTP_MOUSE,Pltp,Phospholipid transfer protein OS=Mus musculus OX=10090 GN=Pltp PE=1 SV=1,10,8.8,8.8,7.5,8.7,9.6,10.9,14.4,11.4,10.3,9.6,0.02999,0.57040
sp|Q4VC33|MAEA_MOUSE,Maea,E3 ubiquitin-protein transferase MAEA OS=Mus musculus OX=10090 GN=Maea PE=1 SV=1,1,10.2,11.6,10.2,8.8,10.3,9.0,10.7,8.7,9.3,11.2,0.51339,0.83116
sp|Q6NVF4|HELB_MOUSE,Helb,DNA helicase B OS=Mus musculus OX=10090 GN=Helb PE=1 SV=2,1,12.1,9.6,11.3,8.3,11.3,11.7,7.5,9.9,9.1,9.2,0.32513,0.76053
sp|Q99J45|NRBP_MOUSE,Nrbp1,Nuclear receptor-binding protein OS=Mus musculus OX=10090 GN=Nrbp1 PE=1 SV=1,4,9.9,9.4,9.9,10.4,10.5,9.8,10.0,9.3,10.7,10.1,0.97830,0.90367
sp|Q3UMB9|WASC4_MOUSE,Washc4,WASH complex subunit 4 OS=Mus musculus OX=10090 GN=Washc4 PE=1 SV=2,9,10.6,10.0,9.8,9.9,9.9,9.3,10.7,9.8,10.6,9.4,0.84138,0.88972
sp|Q9CZR3|TM40L_MOUSE,Tomm40l,Mitochondrial import receptor subunit TOM40B OS=Mus musculus OX=10090 GN=Tomm40l PE=1 SV=1,2,11.6,9.6,8.8,8.8,9.4,13.3,8.9,11.6,8.1,9.8,0.54044,0.83825
sp|Q9D1A2|CNDP2_MOUSE,Cndp2,Cytosolic non-specific dipeptidase OS=Mus musculus OX=10090 GN=Cndp2 PE=1 SV=1,27,8.8,11.8,9.9,10.3,10.5,9.9,8.8,8.1,12.2,9.7,0.54448,0.83925
tr|A0A286YDZ5|A0A286YDZ5_MOUSE,Grk6,G protein-coupled receptor kinase OS=Mus musculus OX=10090 GN=Grk6 PE=1 SV=1,3,8.7,11.5,9.2,10.7,9.5,8.8,11.9,8.1,10.1,11.5,0.87275,0.89326
sp|Q61469|PLPP1_MOUSE,Plpp1,Phospholipid phosphatase 1 OS=Mus musculus OX=10090 GN=Plpp1 PE=1 SV=1,1,11.0,11.4,7.6,8.3,8.4,11.4,9.5,11.4,7.6,13.4,0.32436,0.76017
sp|A6H5Y3|METH_MOUSE,Mtr,Methionine synthase OS=Mus musculus OX=10090 GN=Mtr PE=1 SV=1,2,9.7,10.9,9.6,9.3,10.1,10.5,10.8,10.8,9.2,9.2,0.68009,0.86704
sp|Q6P5F9|XPO1_MOUSE,Xpo1,Exportin-1 OS=Mus musculus OX=10090 GN=Xpo1 PE=1 SV=1,18,11.1,10.1,9.3,9.6,10.8,9.2,9.7,10.2,10.2,9.9,0.36222,0.77771
sp|P61514|RL37A_MOUSE,Rpl37a,60S ribosomal protein L37a OS=Mus musculus OX=10090 GN=Rpl37a PE=1 SV=2,6,11.0,10.8,9.2,9.3,12.1,9.6,7.6,8.1,11.1,11.1,0.31987,0.75804
sp|Q76MZ3|2AAA_MOUSE,Ppp2r1a,Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform OS=Mus musculus OX=10090 GN=Ppp2r1a PE=1 SV=3,26,9.6,10.3,9.6,10.8,10.2,10.6,9.2,9.1,9.5,11.1,0.64903,0.86156
tr|G3UWS4|G3UWS4_MOUSE,Ppp2r1b,Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A beta isoform OS=Mus musculus OX=10090 GN=Ppp2r1b PE=1 SV=1,5,11.3,10.0,8.5,10.7,10.4,10.1,9.7,9.9,9.9,9.5,0.47680,0.82053
sp|P15327|PMGE_MOUSE,Bpgm,Bisphosphoglycerate mutase OS=Mus musculus OX=10090 GN=Bpgm PE=1 SV=2,6,11.1,6.3,11.3,10.1,12.7,14.8,9.3,11.0,7.1,6.3,0.75195,0.87820
sp|Q7TN29|SMAP2_MOUSE,Smap2,Stromal membrane-associated protein 2 OS=Mus musculus OX=10090 GN=Smap2 PE=1 SV=1,3,8.9,11.2,10.6,11.1,10.5,8.8,9.7,8.0,11.6,9.5,0.25827,0.72890
sp|Q8C7V3|UTP15_MOUSE,Utp15,U3 small nucleolar RNA-associated protein 15 homolog OS=Mus musculus OX=10090 GN=Utp15 PE=1 SV=1,1,11.6,10.3,9.9,7.6,10.5,11.8,10.3,10.2,12.0,5.8,0.98419,0.90419
sp|O09111|NDUBB_MOUSE,Ndufb11,"NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 11, mitochondrial OS=Mus musculus OX=10090 GN=Ndufb11 PE=1 SV=2",5,12.0,5.8,13.7,10.8,9.5,13.0,6.8,13.1,6.9,8.5,0.72764,0.87464
sp|Q9R0P5|DEST_MOUSE,Dstn,Destrin OS=Mus musculus OX=10090 GN=Dstn PE=1 SV=3,18,10.0,9.5,10.1,11.1,9.4,10.7,9.7,9.7,10.3,9.5,0.89904,0.89606
sp|P45591|COF2_MOUSE,Cfl2,Cofilin-2 OS=Mus musculus OX=10090 GN=Cfl2 PE=1 SV=1,4,10.2,10.4,10.5,10.6,9.5,10.2,8.4,11.5,9.1,9.6,0.43940,0.80818
sp|P18760|COF1_MOUSE,Cfl1,Cofilin-1 OS=Mus musculus OX=10090 GN=Cfl1 PE=1 SV=3,22,8.2,11.2,10.1,9.6,8.9,8.7,11.3,9.3,11.9,10.8,0.34466,0.76976
sp|Q9JL60|GMEB1_MOUSE,Gmeb1,Glucocorticoid modulatory element-binding protein 1 OS=Mus musculus OX=10090 GN=Gmeb1 PE=1 SV=2,1,11.7,8.1,9.1,10.9,9.8,8.9,12.3,8.0,10.4,10.8,0.86831,0.89277
sp|Q9WUR9|KAD4_MOUSE,Ak4,"Adenylate kinase 4, mitochondrial OS=Mus musculus OX=10090 GN=Ak4 PE=1 SV=1",1,12.5,9.3,10.1,8.3,12.6,10.8,7.8,10.6,7.3,10.8,0.37506,0.78315
sp|Q922H4|GMPPA_MOUSE,Gmppa,Mannose-1-phosphate guanyltransferase alpha OS=Mus musculus OX=10090 GN=Gmppa PE=1 SV=1,5,10.6,10.3,8.4,9.1,9.9,10.5,10.6,10.9,10.6,9.0,0.23936,0.71771
sp|Q9WTP7|KAD3_MOUSE,Ak3,"GTP:AMP phosphotransferase AK3, mitochondrial OS=Mus musculus OX=10090 GN=Ak3 PE=1 SV=3",10,10.0,9.6,10.2,10.6,9.6,10.0,9.9,9.7,10.0,10.4,0.91272,0.89746
sp|Q8R1F6|HID1_MOUSE,Hid1,Protein HID1 OS=Mus musculus OX=10090 GN=Hid1 PE=1 SV=1,2,9.1,7.6,8.9,11.1,9.5,11.7,10.1,11.7,8.9,11.4,0.09242,0.63981
sp|Q99NB1|ACS2L_MOUSE,Acss1,"Acetyl-coenzyme A synthetase 2-like, mitochondrial OS=Mus musculus OX=10090 GN=Acss1 PE=1 SV=1",16,11.3,8.4,9.5,10.2,10.3,11.7,8.6,11.2,9.3,9.5,0.85512,0.89130
sp|A6PWD2|FHAD1_MOUSE,Fhad1,Forkhead-associated domain-containing protein 1 OS=Mus musculus OX=10090 GN=Fhad1 PE=2 SV=1,2,9.3,6.5,11.3,12.4,8.3,12.5,9.3,11.3,9.1,9.9,0.50643,0.82924
sp|Q8K1Z0|COQ9_MOUSE,Coq9,"Ubiquinone biosynthesis protein COQ9, mitochondrial OS=Mus musculus OX=10090 GN=Coq9 PE=1 SV=1",7,13.2,4.8,12.2,11.0,10.2,13.5,5.6,16.0,5.4,8.0,0.82166,0.88737
sp|Q3TL44|NLRX1_MOUSE,Nlrx1,NLR family member X1 OS=Mus musculus OX=10090 GN=Nlrx1 PE=1 SV=1,8,8.7,9.7,8.6,10.0,9.2,9.4,12.1,10.8,10.7,10.8,0.01989,0.53620
sp|P70404|IDHG1_MOUSE,Idh3g,"Isocitrate dehydrogenase [NAD] subunit gamma 1, mitochondrial OS=Mus musculus OX=10090 GN=Idh3g PE=1 SV=1",9,12.6,7.0,11.3,10.1,10.5,10.9,7.6,13.2,7.8,9.0,0.68458,0.86780
sp|Q9D071|MMS19_MOUSE,Mms19,MMS19 nucleotide excision repair protein homolog OS=Mus musculus OX=10090 GN=Mms19 PE=1 SV=1,3,10.9,10.4,9.2,10.0,9.5,9.1,11.1,11.0,10.4,8.5,0.95961,0.90198
sp|Q9R1J0|NSDHL_MOUSE,Nsdhl,"Sterol-4-alpha-carboxylate 3-dehydrogenase, decarboxylating OS=Mus musculus OX=10090 GN=Nsdhl PE=1 SV=1",4,11.3,9.7,9.5,10.7,11.0,9.3,7.7,10.3,10.3,10.3,0.20853,0.69777
tr|G5E8U5|G5E8U5_MOUSE,Mrps10,"28S ribosomal protein S10, mitochondrial OS=Mus musculus OX=10090 GN=Mrps10 PE=1 SV=1",2,10.4,9.2,10.7,9.4,10.7,11.0,8.0,11.2,8.7,10.6,0.80250,0.88499
sp|Q99LB6|MAT2B_MOUSE,Mat2b,Methionine adenosyltransferase 2 subunit beta OS=Mus musculus OX=10090 GN=Mat2b PE=1 SV=1,8,9.8,11.0,10.0,10.6,9.2,9.8,9.8,9.3,10.4,10.3,0.58654,0.84904
tr|E9PUU4|E9PUU4_MOUSE,Gemin5,Gem-associated protein 5 OS=Mus musculus OX=10090 GN=Gemin5 PE=1 SV=1,2,9.7,10.4,9.0,10.3,9.5,8.7,10.9,9.4,10.9,11.3,0.47071,0.81863
tr|Q3UEL9|Q3UEL9_MOUSE,Serpina7,Thyroxine-binding globulin OS=Mus musculus OX=10090 GN=Serpina7 PE=1 SV=1,4,4.3,4.5,3.4,4.2,5.2,20.5,21.9,14.3,11.3,10.5,0.00801,0.42419
sp|P83887|TBG1_MOUSE,Tubg1,Tubulin gamma-1 chain OS=Mus musculus OX=10090 GN=Tubg1 PE=1 SV=1,1,7.0,10.1,7.0,8.3,11.1,13.5,5.7,13.5,12.2,11.5,0.16928,0.67853
tr|E9Q411|E9Q411_MOUSE,Nbas,Neuroblastoma-amplified sequence OS=Mus musculus OX=10090 GN=Nbas PE=1 SV=1,3,9.5,10.3,8.8,9.2,9.3,10.8,10.9,11.1,10.1,10.0,0.00694,0.40296
sp|Q9CXR1|DHRS7_MOUSE,Dhrs7,Dehydrogenase/reductase SDR family member 7 OS=Mus musculus OX=10090 GN=Dhrs7 PE=1 SV=2,4,11.2,10.4,11.0,10.0,9.3,9.6,9.9,9.2,10.6,8.7,0.13527,0.66342
sp|Q99LH2|PTSS1_MOUSE,Ptdss1,Phosphatidylserine synthase 1 OS=Mus musculus OX=10090 GN=Ptdss1 PE=1 SV=1,1,10.0,10.2,11.0,9.9,11.0,8.2,10.6,8.0,11.5,9.7,0.30658,0.75231
sp|Q9CY21|BUD23_MOUSE,Bud23,Probable 18S rRNA (guanine-N(7))-methyltransferase OS=Mus musculus OX=10090 GN=Bud23 PE=1 SV=1,1,11.5,9.8,5.7,8.4,12.9,7.7,8.9,13.8,12.8,8.4,0.71358,0.87249
sp|Q99LB0|TDIF1_MOUSE,Dnttip1,Deoxynucleotidyltransferase terminal-interacting protein 1 OS=Mus musculus OX=10090 GN=Dnttip1 PE=1 SV=1,1,8.4,11.7,9.5,13.3,9.1,8.4,10.0,9.5,12.1,8.0,0.51183,0.83073
sp|O88792|JAM1_MOUSE,F11r,Junctional adhesion molecule A OS=Mus musculus OX=10090 GN=F11r PE=1 SV=2,11,8.9,12.2,9.2,10.0,11.2,8.3,10.1,8.4,10.6,11.1,0.50157,0.82787
sp|Q00897|A1AT4_MOUSE,Serpina1d,Alpha-1-antitrypsin 1-4 OS=Mus musculus OX=10090 GN=Serpina1d PE=1 SV=1,12,7.9,8.4,7.8,10.0,11.8,15.6,11.5,9.1,9.8,8.1,0.33596,0.76558
tr|A0A0R4J0X5|A0A0R4J0X5_MOUSE,Serpina1c,Alpha-1-antitrypsin 1-3 OS=Mus musculus OX=10090 GN=Serpina1c PE=1 SV=1,42,9.5,8.0,10.1,10.0,11.5,12.0,12.7,8.7,9.3,8.2,0.73711,0.87605
sp|Q00898|A1AT5_MOUSE,Serpina1e,Alpha-1-antitrypsin 1-5 OS=Mus musculus OX=10090 GN=Serpina1e PE=1 SV=1,24,12.5,10.7,12.2,10.2,11.2,8.3,8.5,7.9,9.2,9.3,0.00131,0.24671
sp|P22599|A1AT2_MOUSE,Serpina1b,Alpha-1-antitrypsin 1-2 OS=Mus musculus OX=10090 GN=Serpina1b PE=1 SV=2,8,8.0,6.7,7.6,8.4,10.2,13.3,19.8,9.3,8.5,8.1,0.18109,0.68256
sp|Q80YV2|NIPA_MOUSE,Zc3hc1,Nuclear-interacting partner of ALK OS=Mus musculus OX=10090 GN=Zc3hc1 PE=1 SV=1,1,11.6,8.7,7.7,11.8,14.3,10.6,9.8,9.3,7.9,8.2,0.24018,0.71822
sp|Q8C0J2|A16L1_MOUSE,Atg16l1,Autophagy-related protein 16-1 OS=Mus musculus OX=10090 GN=Atg16l1 PE=1 SV=1,3,10.8,10.1,9.1,10.2,9.4,9.0,11.9,9.9,9.4,10.3,0.75804,0.87906
sp|O54890|ITB3_MOUSE,Itgb3,Integrin beta-3 OS=Mus musculus OX=10090 GN=Itgb3 PE=1 SV=2,19,4.3,9.0,9.3,9.9,9.5,8.6,16.2,8.0,12.3,12.8,0.12338,0.65774
sp|Q9R0E1|PLOD3_MOUSE,Plod3,Multifunctional procollagen lysine hydroxylase and glycosyltransferase LH3 OS=Mus musculus OX=10090 GN=Plod3 PE=1 SV=1,5,10.6,12.0,9.5,9.3,9.3,9.0,10.5,9.0,11.2,9.5,0.68151,0.86728
sp|Q9R0E2|PLOD1_MOUSE,Plod1,"Procollagen-lysine,2-oxoglutarate 5-dioxygenase 1 OS=Mus musculus OX=10090 GN=Plod1 PE=1 SV=1",4,11.9,11.0,9.6,11.2,10.8,8.2,9.5,9.0,9.8,9.0,0.00503,0.36247
sp|Q9R111|GUAD_MOUSE,Gda,Guanine deaminase OS=Mus musculus OX=10090 GN=Gda PE=1 SV=1,15,11.8,9.3,12.4,9.7,11.1,10.7,9.2,8.9,8.9,8.1,0.05308,0.60339
tr|Q3UGX2|Q3UGX2_MOUSE,Sptb,Spectrin beta chain OS=Mus musculus OX=10090 GN=Sptb PE=1 SV=1,49,10.1,6.6,10.3,9.8,11.6,15.4,10.2,11.0,7.6,7.4,0.72526,0.87428
tr|Q68FG2|Q68FG2_MOUSE,Sptbn2,Spectrin beta chain OS=Mus musculus OX=10090 GN=Sptbn2 PE=1 SV=1,6,9.1,11.7,8.9,11.0,10.1,10.5,9.0,9.8,9.0,10.8,0.63651,0.85922
sp|Q7TPR4|ACTN1_MOUSE,Actn1,Alpha-actinin-1 OS=Mus musculus OX=10090 GN=Actn1 PE=1 SV=1,34,8.9,10.3,9.2,10.4,9.3,10.3,10.9,8.8,10.7,11.2,0.18345,0.68331
tr|A0A1L1SV25|A0A1L1SV25_MOUSE,Actn4,Alpha-actinin-4 OS=Mus musculus OX=10090 GN=Actn4 PE=1 SV=1,36,9.5,10.6,10.0,10.1,10.0,8.9,10.8,8.7,10.7,10.6,0.88757,0.89486
sp|P57780|ACTN4_MOUSE,Actn4,Alpha-actinin-4 OS=Mus musculus OX=10090 GN=Actn4 PE=1 SV=1,1,10.2,10.8,9.2,9.5,10.8,8.1,12.0,9.5,10.2,9.7,0.81414,0.88645
sp|Q9JI91|ACTN2_MOUSE,Actn2,Alpha-actinin-2 OS=Mus musculus OX=10090 GN=Actn2 PE=1 SV=2,25,14.8,2.6,14.2,11.2,10.9,16.2,3.4,16.9,2.9,6.9,0.70855,0.87170
sp|O88990|ACTN3_MOUSE,Actn3,Alpha-actinin-3 OS=Mus musculus OX=10090 GN=Actn3 PE=2 SV=1,4,11.8,5.6,7.6,7.6,7.4,7.3,6.4,6.7,13.8,25.7,0.35204,0.77318
tr|A1BN54|A1BN54_MOUSE,Actn1,Alpha actinin 1a OS=Mus musculus OX=10090 GN=Actn1 PE=1 SV=1,1,10.9,10.6,10.2,12.6,7.5,9.6,9.5,10.1,9.7,9.2,0.40809,0.79646
tr|E9PX29|E9PX29_MOUSE,Sptbn4,Spectrin beta chain OS=Mus musculus OX=10090 GN=Sptbn4 PE=1 SV=1,4,9.5,11.4,9.5,10.4,10.6,10.1,9.5,8.3,10.0,10.7,0.35765,0.77570
sp|Q62261|SPTB2_MOUSE,Sptbn1,"Spectrin beta chain, non-erythrocytic 1 OS=Mus musculus OX=10090 GN=Sptbn1 PE=1 SV=2",56,9.1,11.0,9.6,10.3,10.0,9.5,10.3,8.9,10.4,10.9,0.98755,0.90448
sp|A6H6A9|RBG1L_MOUSE,Rabgap1l,Rab GTPase-activating protein 1-like OS=Mus musculus OX=10090 GN=Rabgap1l PE=1 SV=1,4,9.3,7.8,10.7,10.2,9.5,9.0,11.1,12.7,10.1,9.6,0.24745,0.72266
sp|A2AWA9|RBGP1_MOUSE,Rabgap1,Rab GTPase-activating protein 1 OS=Mus musculus OX=10090 GN=Rabgap1 PE=1 SV=1,12,9.8,10.6,9.8,10.1,10.1,9.0,10.3,9.4,10.6,10.3,0.66034,0.86361
tr|A0A0A6YWT4|A0A0A6YWT4_MOUSE,Rabgap1l,Rab GTPase-activating protein 1-like (Fragment) OS=Mus musculus OX=10090 GN=Rabgap1l PE=1 SV=1,3,8.3,11.6,10.9,9.8,9.2,8.3,11.5,9.0,11.4,10.0,0.90879,0.89706
sp|P08905|LYZ2_MOUSE,Lyz2,Lysozyme C-2 OS=Mus musculus OX=10090 GN=Lyz2 PE=1 SV=2,11,10.2,10.8,10.5,9.2,9.3,9.0,10.0,7.9,12.9,10.4,0.95522,0.90157
sp|Q99KQ4|NAMPT_MOUSE,Nampt,Nicotinamide phosphoribosyltransferase OS=Mus musculus OX=10090 GN=Nampt PE=1 SV=1,22,10.7,9.7,10.3,10.3,10.2,9.6,9.2,10.8,9.1,10.0,0.21110,0.69920
sp|Q923M0|PP16A_MOUSE,Ppp1r16a,Protein phosphatase 1 regulatory subunit 16A OS=Mus musculus OX=10090 GN=Ppp1r16a PE=1 SV=1,2,10.0,11.7,8.3,10.3,10.6,10.1,10.4,10.8,8.6,9.2,0.62245,0.85650
sp|Q8BGR6|ARL15_MOUSE,Arl15,ADP-ribosylation factor-like protein 15 OS=Mus musculus OX=10090 GN=Arl15 PE=1 SV=1,1,9.9,11.9,9.0,10.7,12.1,7.5,11.8,10.2,8.0,9.0,0.19089,0.68715
tr|Q564G0|Q564G0_MOUSE,Guk1,Guanylate kinase OS=Mus musculus OX=10090 GN=Guk1 PE=1 SV=1,4,8.8,11.5,9.7,10.8,9.0,10.6,10.3,9.7,9.9,9.7,0.91512,0.89770
sp|Q9CX80|CYGB_MOUSE,Cygb,Cytoglobin OS=Mus musculus OX=10090 GN=Cygb PE=1 SV=1,13,12.6,8.1,10.2,10.5,11.2,10.3,7.4,12.1,8.1,9.5,0.38026,0.78526
tr|A0A0A6YXW6|A0A0A6YXW6_MOUSE,Igha,Immunoglobulin heavy constant alpha (Fragment) OS=Mus musculus OX=10090 GN=Igha PE=1 SV=1,11,5.0,3.7,5.8,4.4,5.4,23.6,16.4,15.7,11.1,8.8,0.01506,0.50723
sp|Q80WJ7|LYRIC_MOUSE,Mtdh,Protein LYRIC OS=Mus musculus OX=10090 GN=Mtdh PE=1 SV=1,7,8.6,12.1,11.0,11.1,10.2,8.7,9.0,8.4,11.7,9.2,0.18613,0.68414
