,,,,Scaled Abundance (Sum of each row=100),,,,,,,,,,,
Protein.Id,Gene.Symbol,Description,Number.of.peptides,Young 1,Young 2,Young 3,Young 4,Young 5,Old 1,Old 2,Old 3,Old 4,Old 5,t.pvalue,t.qvalue
sp|Q9Z2S7|T22D3_MOUSE,Tsc22d3,TSC22 domain family protein 3 OS=Mus musculus OX=10090 GN=Tsc22d3 PE=1 SV=2,1,12.7,9.9,13.0,8.6,6.6,8.7,11.3,10.2,9.8,9.3,0.82055,0.67234
tr|A0A0R4J094|A0A0R4J094_MOUSE,Fahd2a,Fumarylacetoacetate hydrolase domain-containing 2A OS=Mus musculus OX=10090 GN=Fahd2a PE=1 SV=1,9,11.3,9.6,8.5,10.8,9.0,10.5,9.8,9.3,11.0,10.2,0.59310,0.59782
sp|Q9D898|ARP5L_MOUSE,Arpc5l,Actin-related protein 2/3 complex subunit 5-like protein OS=Mus musculus OX=10090 GN=Arpc5l PE=1 SV=1,2,10.3,10.1,9.4,11.9,11.9,8.5,10.7,8.7,11.1,7.3,0.13504,0.40312
tr|B1AUN2|B1AUN2_MOUSE,Eif2b3,"Eukaryotic translation initiation factor 2B, subunit 3 OS=Mus musculus OX=10090 GN=Eif2b3 PE=1 SV=1",2,8.5,10.0,8.0,13.4,10.8,10.8,10.4,9.7,9.6,8.8,0.79773,0.66609
sp|O70475|UGDH_MOUSE,Ugdh,UDP-glucose 6-dehydrogenase OS=Mus musculus OX=10090 GN=Ugdh PE=1 SV=1,1,6.1,14.2,13.8,13.8,20.3,6.0,6.4,6.1,5.1,8.3,0.03026,0.29077
sp|Q6TEK5|VKORL_MOUSE,Vkorc1l1,Vitamin K epoxide reductase complex subunit 1-like protein 1 OS=Mus musculus OX=10090 GN=Vkorc1l1 PE=1 SV=1,3,9.7,10.0,8.8,9.7,9.2,11.3,10.0,10.7,9.6,10.9,0.02962,0.28929
sp|Q02788|CO6A2_MOUSE,Col6a2,Collagen alpha-2(VI) chain OS=Mus musculus OX=10090 GN=Col6a2 PE=1 SV=3,31,9.5,10.1,11.1,11.2,13.1,8.5,9.6,10.6,8.2,8.1,0.03571,0.30168
sp|Q8JZW4|CPNE5_MOUSE,Cpne5,Copine-5 OS=Mus musculus OX=10090 GN=Cpne5 PE=1 SV=1,2,8.9,9.7,10.7,10.6,10.7,11.6,9.3,9.0,8.6,10.8,0.72778,0.64538
sp|Q8C166|CPNE1_MOUSE,Cpne1,Copine-1 OS=Mus musculus OX=10090 GN=Cpne1 PE=1 SV=1,14,10.0,10.1,8.8,11.0,9.6,11.2,10.0,9.4,8.9,11.1,0.70717,0.63878
sp|Q8BT60|CPNE3_MOUSE,Cpne3,Copine-3 OS=Mus musculus OX=10090 GN=Cpne3 PE=1 SV=2,7,9.7,9.4,9.4,10.5,10.5,10.2,10.8,9.7,9.3,10.5,0.62077,0.60820
sp|Q8K1R3|PNPT1_MOUSE,Pnpt1,"Polyribonucleotide nucleotidyltransferase 1, mitochondrial OS=Mus musculus OX=10090 GN=Pnpt1 PE=1 SV=1",26,10.3,10.3,9.3,10.0,8.3,10.8,8.6,10.2,9.3,12.9,0.41940,0.53908
sp|Q91YM2|RHG35_MOUSE,Arhgap35,Rho GTPase-activating protein 35 OS=Mus musculus OX=10090 GN=Arhgap35 PE=1 SV=3,1,9.0,7.1,8.3,9.4,6.9,14.5,12.4,10.9,11.1,10.5,0.00346,0.17657
sp|Q9WV96|T10B_MOUSE,Timm10b,Mitochondrial import inner membrane translocase subunit Tim10 B OS=Mus musculus OX=10090 GN=Timm10b PE=1 SV=1,4,9.5,10.4,8.1,15.0,5.8,11.1,10.1,10.0,10.2,9.8,0.76173,0.65575
sp|Q80X73|PELO_MOUSE,Pelo,Protein pelota homolog OS=Mus musculus OX=10090 GN=Pelo PE=1 SV=3,5,10.3,10.1,9.1,11.3,11.1,9.9,11.0,9.3,9.6,8.3,0.23940,0.45602
sp|Q9D8S4|ORN_MOUSE,Rexo2,"Oligoribonuclease, mitochondrial OS=Mus musculus OX=10090 GN=Rexo2 PE=1 SV=2",6,9.0,9.0,8.0,9.7,9.7,11.0,10.4,11.6,11.0,10.6,0.00185,0.14197
sp|Q9Z2Z9|GFPT2_MOUSE,Gfpt2,Glutamine--fructose-6-phosphate aminotransferase [isomerizing] 2 OS=Mus musculus OX=10090 GN=Gfpt2 PE=1 SV=3,1,8.1,14.3,10.8,8.6,20.2,7.4,7.4,7.2,7.0,8.9,0.09677,0.37358
sp|P47856|GFPT1_MOUSE,Gfpt1,Glutamine--fructose-6-phosphate aminotransferase [isomerizing] 1 OS=Mus musculus OX=10090 GN=Gfpt1 PE=1 SV=3,6,8.8,10.2,9.8,11.6,12.4,10.2,9.3,9.4,9.1,9.2,0.15377,0.41507
sp|Q8CG16|C1RA_MOUSE,C1ra,Complement C1r-A subcomponent OS=Mus musculus OX=10090 GN=C1ra PE=1 SV=1,2,7.1,9.0,16.6,9.9,12.3,13.2,6.2,6.8,7.8,11.1,0.38110,0.52470
sp|Q60953|PML_MOUSE,Pml,Protein PML OS=Mus musculus OX=10090 GN=Pml PE=1 SV=3,2,8.2,9.7,9.1,10.7,11.1,12.1,10.1,10.6,8.0,10.4,0.58538,0.59559
sp|Q9QXS6|DREB_MOUSE,Dbn1,Drebrin OS=Mus musculus OX=10090 GN=Dbn1 PE=1 SV=4,5,8.7,10.0,9.3,10.1,13.3,9.6,9.0,9.9,10.8,9.2,0.51316,0.57246
sp|P21460|CYTC_MOUSE,Cst3,Cystatin-C OS=Mus musculus OX=10090 GN=Cst3 PE=1 SV=2,5,12.0,9.5,11.1,7.8,9.8,8.5,9.5,8.7,9.4,13.7,0.95338,0.70450
tr|A2A7A7|A2A7A7_MOUSE,H6pd,GDH/6PGL endoplasmic bifunctional protein OS=Mus musculus OX=10090 GN=H6pd PE=1 SV=1,22,9.4,9.2,9.8,8.7,7.8,10.6,12.7,10.6,8.9,12.4,0.03908,0.30718
sp|Q9JM62|REEP6_MOUSE,Reep6,Receptor expression-enhancing protein 6 OS=Mus musculus OX=10090 GN=Reep6 PE=1 SV=1,1,9.8,9.9,9.4,10.7,10.0,11.3,10.2,10.9,10.2,7.7,0.86659,0.68425
tr|Q3TML0|Q3TML0_MOUSE,Pdia6,Protein disulfide-isomerase A6 OS=Mus musculus OX=10090 GN=Pdia6 PE=1 SV=1,24,9.8,9.8,11.5,10.9,10.6,9.6,9.1,8.6,9.0,11.0,0.08881,0.36511
sp|O88986|KBL_MOUSE,Gcat,"2-amino-3-ketobutyrate coenzyme A ligase, mitochondrial OS=Mus musculus OX=10090 GN=Gcat PE=1 SV=2",5,10.5,12.5,10.7,10.9,9.5,9.7,8.9,9.3,8.5,9.6,0.02383,0.27331
tr|Q9CQB4|Q9CQB4_MOUSE,Uqcrb,Cytochrome b-c1 complex subunit 7 OS=Mus musculus OX=10090 GN=Uqcrb PE=1 SV=1,28,11.2,9.5,9.1,10.4,8.8,10.1,8.1,9.6,9.6,13.6,0.71354,0.64085
tr|D3YYT1|D3YYT1_MOUSE,Glyr1,Putative oxidoreductase GLYR1 OS=Mus musculus OX=10090 GN=Glyr1 PE=1 SV=1,9,10.3,9.6,9.0,10.0,10.5,10.1,9.2,9.1,10.2,12.0,0.72163,0.64344
tr|E9Q236|E9Q236_MOUSE,Abcc4,"ATP-binding cassette, sub-family C (CFTR/MRP), member 4 OS=Mus musculus OX=10090 GN=Abcc4 PE=1 SV=1",3,10.2,9.9,7.2,10.3,9.2,13.1,10.7,11.7,10.0,7.6,0.28924,0.48124
sp|Q62383|SPT6H_MOUSE,Supt6h,Transcription elongation factor SPT6 OS=Mus musculus OX=10090 GN=Supt6h PE=1 SV=2,4,9.7,10.0,9.6,10.7,12.3,10.1,9.4,9.4,9.5,9.3,0.12488,0.39666
sp|Q8BM55|TM214_MOUSE,Tmem214,Transmembrane protein 214 OS=Mus musculus OX=10090 GN=Tmem214 PE=1 SV=1,3,9.8,9.6,9.9,11.2,12.9,9.3,8.9,8.5,9.3,10.6,0.10154,0.37817
sp|Q9CYV5|TM135_MOUSE,Tmem135,Transmembrane protein 135 OS=Mus musculus OX=10090 GN=Tmem135 PE=2 SV=1,4,8.6,10.5,8.1,13.6,7.8,11.5,12.3,10.8,9.4,7.2,0.72315,0.64392
tr|E0CYV0|E0CYV0_MOUSE,Pcmt1,Protein-L-isoaspartate O-methyltransferase OS=Mus musculus OX=10090 GN=Pcmt1 PE=1 SV=1,5,9.9,11.0,10.1,8.9,8.4,11.4,10.2,11.6,10.0,8.5,0.34474,0.50902
sp|Q3TMH2|SCRN3_MOUSE,Scrn3,Secernin-3 OS=Mus musculus OX=10090 GN=Scrn3 PE=1 SV=1,11,10.4,10.1,11.4,8.3,9.7,10.5,11.0,10.7,10.5,7.4,0.93066,0.69945
tr|A0A0A0MQD1|A0A0A0MQD1_MOUSE,Tdrd7,Tudor domain-containing protein 7 OS=Mus musculus OX=10090 GN=Tdrd7 PE=1 SV=1,2,8.7,8.7,9.3,11.0,11.2,11.5,10.2,10.8,9.8,8.8,0.56703,0.59011
sp|Q60737|CSK21_MOUSE,Csnk2a1,Casein kinase II subunit alpha OS=Mus musculus OX=10090 GN=Csnk2a1 PE=1 SV=2,15,9.7,9.8,8.7,11.3,10.0,10.7,10.3,9.8,9.9,9.9,0.66434,0.62424
sp|O54833|CSK22_MOUSE,Csnk2a2,Casein kinase II subunit alpha' OS=Mus musculus OX=10090 GN=Csnk2a2 PE=1 SV=1,6,10.2,9.1,7.9,9.6,11.0,9.4,10.4,10.3,11.4,10.8,0.19567,0.43786
sp|Q499X9|SYMM_MOUSE,Mars2,"Methionine--tRNA ligase, mitochondrial OS=Mus musculus OX=10090 GN=Mars2 PE=1 SV=2",5,11.5,9.7,9.8,9.9,8.4,10.8,10.0,9.6,8.0,12.5,0.73890,0.64884
sp|Q9Z0W3|NU160_MOUSE,Nup160,Nuclear pore complex protein Nup160 OS=Mus musculus OX=10090 GN=Nup160 PE=1 SV=2,1,10.1,10.8,7.7,10.7,10.2,10.7,9.2,9.7,9.2,11.7,0.81682,0.67133
sp|O35250|EXOC7_MOUSE,Exoc7,Exocyst complex component 7 OS=Mus musculus OX=10090 GN=Exoc7 PE=1 SV=2,7,9.2,9.4,8.5,10.4,9.9,11.2,10.4,10.5,10.7,9.9,0.03350,0.29758
sp|Q8N7N5|DCAF8_MOUSE,Dcaf8,DDB1- and CUL4-associated factor 8 OS=Mus musculus OX=10090 GN=Dcaf8 PE=1 SV=1,6,11.0,9.6,9.1,10.0,9.6,10.4,10.5,9.2,10.6,9.9,0.55734,0.58711
tr|A2AHY8|A2AHY8_MOUSE,Pet2,Pet2 protein OS=Mus musculus OX=10090 GN=Pet2 PE=1 SV=1,1,9.2,11.1,9.6,10.5,8.9,10.3,12.4,11.3,8.7,8.0,0.76807,0.65761
sp|O08529|CAN2_MOUSE,Capn2,Calpain-2 catalytic subunit OS=Mus musculus OX=10090 GN=Capn2 PE=1 SV=4,23,9.2,9.7,8.1,11.2,9.7,10.7,10.9,11.5,9.9,9.0,0.25623,0.46453
sp|Q8BZI0|AF1L1_MOUSE,Afap1l1,Actin filament-associated protein 1-like 1 OS=Mus musculus OX=10090 GN=Afap1l1 PE=1 SV=1,1,9.4,9.0,7.8,9.1,12.6,10.3,6.9,9.7,10.2,15.2,0.58745,0.59619
sp|Q9CRB6|TPPP3_MOUSE,Tppp3,Tubulin polymerization-promoting protein family member 3 OS=Mus musculus OX=10090 GN=Tppp3 PE=1 SV=1,10,12.4,14.8,11.8,8.3,10.8,6.3,8.4,8.3,11.3,7.6,0.04335,0.31323
tr|Q8C405|Q8C405_MOUSE,Sp100,Nuclear autoantigen Sp-100 OS=Mus musculus OX=10090 GN=Sp100 PE=1 SV=1,5,8.4,9.6,8.4,11.1,11.4,10.3,10.1,10.1,9.6,11.0,0.56687,0.59006
sp|Q8BMK4|CKAP4_MOUSE,Ckap4,Cytoskeleton-associated protein 4 OS=Mus musculus OX=10090 GN=Ckap4 PE=1 SV=2,5,9.3,9.6,10.9,11.0,16.8,7.5,9.1,8.4,9.0,8.4,0.08875,0.36505
sp|P54227|STMN1_MOUSE,Stmn1,Stathmin OS=Mus musculus OX=10090 GN=Stmn1 PE=1 SV=2,1,8.8,8.6,9.4,8.7,13.5,7.2,9.1,8.7,12.4,13.6,0.80447,0.66796
tr|G3X9Z6|G3X9Z6_MOUSE,Stmn4,Stathmin-4 OS=Mus musculus OX=10090 GN=Stmn4 PE=1 SV=1,1,7.7,9.8,9.4,9.3,11.9,8.9,8.1,9.2,11.3,14.5,0.56248,0.58871
sp|Q8K013|GTPBA_MOUSE,Gtpbp10,GTP-binding protein 10 OS=Mus musculus OX=10090 GN=Gtpbp10 PE=2 SV=1,1,11.6,10.9,7.5,12.0,6.6,10.9,8.8,9.9,10.5,11.3,0.67206,0.62695
sp|Q8R0I4|TM2D2_MOUSE,Tm2d2,TM2 domain-containing protein 2 OS=Mus musculus OX=10090 GN=Tm2d2 PE=2 SV=1,1,11.2,9.5,8.9,10.1,6.1,12.6,9.8,11.0,10.0,10.8,0.13110,0.40071
sp|P70698|PYRG1_MOUSE,Ctps1,CTP synthase 1 OS=Mus musculus OX=10090 GN=Ctps1 PE=1 SV=2,1,8.3,10.5,8.4,9.9,14.5,8.1,9.8,10.3,9.7,10.5,0.62317,0.60912
sp|P70303|PYRG2_MOUSE,Ctps2,CTP synthase 2 OS=Mus musculus OX=10090 GN=Ctps2 PE=1 SV=1,4,9.2,10.0,9.6,11.3,8.9,10.9,10.9,10.8,9.8,8.8,0.44738,0.54844
sp|P80313|TCPH_MOUSE,Cct7,T-complex protein 1 subunit eta OS=Mus musculus OX=10090 GN=Cct7 PE=1 SV=1,18,9.5,10.1,8.8,11.8,10.2,10.7,10.2,10.2,9.1,9.4,0.80530,0.66819
sp|Q8K0Z7|TACO1_MOUSE,Taco1,Translational activator of cytochrome c oxidase 1 OS=Mus musculus OX=10090 GN=Taco1 PE=1 SV=1,9,11.0,9.9,8.4,11.0,7.8,10.8,9.2,9.6,10.2,12.2,0.37755,0.52327
sp|P04247|MYG_MOUSE,Mb,Myoglobin OS=Mus musculus OX=10090 GN=Mb PE=1 SV=3,23,14.0,13.9,14.1,1.1,10.9,0.7,17.3,8.6,18.0,1.3,0.72566,0.64471
sp|P41233|ABCA1_MOUSE,Abca1,ATP-binding cassette sub-family A member 1 OS=Mus musculus OX=10090 GN=Abca1 PE=1 SV=4,1,9.9,10.6,9.0,13.0,11.4,9.3,10.1,9.6,9.3,7.8,0.08870,0.36499
sp|O09012|PEX5_MOUSE,Pex5,Peroxisomal targeting signal 1 receptor OS=Mus musculus OX=10090 GN=Pex5 PE=1 SV=2,7,8.9,10.7,8.2,11.1,9.1,10.9,11.8,11.4,10.1,7.7,0.43077,0.54299
sp|Q91X58|ZFN2B_MOUSE,Zfand2b,AN1-type zinc finger protein 2B OS=Mus musculus OX=10090 GN=Zfand2b PE=1 SV=1,1,8.3,9.8,9.3,11.3,9.3,11.6,9.6,10.6,10.5,9.8,0.20633,0.44256
sp|Q61409|PDE3B_MOUSE,Pde3b,"cGMP-inhibited 3',5'-cyclic phosphodiesterase B OS=Mus musculus OX=10090 GN=Pde3b PE=1 SV=2",11,9.3,10.5,7.7,12.0,7.7,11.5,10.2,10.5,9.1,11.6,0.27027,0.47144
sp|Q8VDC1|FYCO1_MOUSE,Fyco1,FYVE and coiled-coil domain-containing protein 1 OS=Mus musculus OX=10090 GN=Fyco1 PE=1 SV=1,10,11.2,9.4,9.6,9.4,9.1,10.6,11.5,9.5,10.6,9.0,0.38629,0.52677
sp|Q8BGC0|HTSF1_MOUSE,Htatsf1,HIV Tat-specific factor 1 homolog OS=Mus musculus OX=10090 GN=Htatsf1 PE=1 SV=1,13,10.3,11.0,8.3,11.5,10.4,10.3,9.3,9.5,10.2,9.2,0.34814,0.51058
sp|Q8C4Y3|NELFB_MOUSE,Nelfb,Negative elongation factor B OS=Mus musculus OX=10090 GN=Nelfb PE=1 SV=2,1,10.8,10.8,9.8,9.5,10.8,11.4,9.1,8.4,9.3,10.1,0.25471,0.46377
sp|P27773|PDIA3_MOUSE,Pdia3,Protein disulfide-isomerase A3 OS=Mus musculus OX=10090 GN=Pdia3 PE=1 SV=2,35,8.9,9.8,9.6,10.0,11.1,9.6,9.5,9.9,9.4,12.1,0.74415,0.65046
sp|Q9CX34|SGT1_MOUSE,Sugt1,Protein SGT1 homolog OS=Mus musculus OX=10090 GN=Sugt1 PE=1 SV=3,12,10.2,10.1,9.9,11.7,10.9,9.3,9.4,8.6,9.8,9.9,0.02166,0.26843
sp|Q80U78|PUM1_MOUSE,Pum1,Pumilio homolog 1 OS=Mus musculus OX=10090 GN=Pum1 PE=1 SV=2,2,10.3,9.5,10.3,8.8,10.5,8.0,9.6,9.9,10.8,12.5,0.72342,0.64400
sp|P60122|RUVB1_MOUSE,Ruvbl1,RuvB-like 1 OS=Mus musculus OX=10090 GN=Ruvbl1 PE=1 SV=1,12,9.5,10.4,8.4,10.9,10.1,10.8,9.8,10.8,9.1,10.3,0.59580,0.59859
sp|Q9CZR8|EFTS_MOUSE,Tsfm,"Elongation factor Ts, mitochondrial OS=Mus musculus OX=10090 GN=Tsfm PE=1 SV=1",15,9.6,9.5,7.7,11.8,8.3,11.3,9.6,10.7,11.2,10.4,0.15160,0.41364
sp|Q9ESX5|DKC1_MOUSE,Dkc1,H/ACA ribonucleoprotein complex subunit DKC1 OS=Mus musculus OX=10090 GN=Dkc1 PE=1 SV=4,14,10.6,10.4,9.2,10.2,10.2,9.8,9.5,9.3,9.2,11.6,0.68714,0.63212
sp|Q9JII6|AK1A1_MOUSE,Akr1a1,Aldo-keto reductase family 1 member A1 OS=Mus musculus OX=10090 GN=Akr1a1 PE=1 SV=3,15,9.6,9.7,9.1,11.4,9.0,10.9,10.3,10.1,8.9,10.9,0.44870,0.54886
sp|Q9DCT1|AKCL2_MOUSE,Akr1e2,"1,5-anhydro-D-fructose reductase OS=Mus musculus OX=10090 GN=Akr1e2 PE=1 SV=1",8,10.3,9.6,8.1,11.2,8.4,10.6,11.0,10.6,10.7,9.5,0.18541,0.43294
sp|E9PZQ0|RYR1_MOUSE,Ryr1,Ryanodine receptor 1 OS=Mus musculus OX=10090 GN=Ryr1 PE=1 SV=1,57,15.9,10.7,18.4,2.2,16.7,1.1,14.9,6.8,11.5,1.7,0.19812,0.43898
sp|Q8BUR4|DOCK1_MOUSE,Dock1,Dedicator of cytokinesis protein 1 OS=Mus musculus OX=10090 GN=Dock1 PE=1 SV=3,3,9.7,8.7,7.6,10.1,10.9,11.1,9.9,11.2,10.4,10.4,0.11627,0.39051
sp|Q9JLI8|SART3_MOUSE,Sart3,Squamous cell carcinoma antigen recognized by T-cells 3 OS=Mus musculus OX=10090 GN=Sart3 PE=1 SV=1,10,10.1,10.9,9.1,11.5,10.9,10.1,9.3,8.8,8.6,10.7,0.12734,0.39830
sp|Q8C8U0|LIPB1_MOUSE,Ppfibp1,Liprin-beta-1 OS=Mus musculus OX=10090 GN=Ppfibp1 PE=1 SV=3,6,9.1,10.0,9.1,10.6,11.1,9.7,9.8,10.2,9.9,10.5,0.93408,0.70022
sp|Q9CQF3|CPSF5_MOUSE,Nudt21,Cleavage and polyadenylation specificity factor subunit 5 OS=Mus musculus OX=10090 GN=Nudt21 PE=1 SV=1,3,10.0,10.4,8.3,11.6,11.2,10.3,8.6,9.5,9.4,10.8,0.43027,0.54282
sp|Q8CC27|CACB2_MOUSE,Cacnb2,Voltage-dependent L-type calcium channel subunit beta-2 OS=Mus musculus OX=10090 GN=Cacnb2 PE=1 SV=1,3,15.9,11.5,17.8,1.9,16.0,1.1,13.9,6.2,14.5,1.2,0.23908,0.45588
tr|A2A543|A2A543_MOUSE,Cacnb1,Voltage-dependent L-type calcium channel subunit beta-1 OS=Mus musculus OX=10090 GN=Cacnb1 PE=1 SV=1,6,15.7,10.4,18.3,1.9,15.3,1.1,13.7,6.8,14.9,1.9,0.28586,0.47948
sp|Q64010|CRK_MOUSE,Crk,Adapter molecule crk OS=Mus musculus OX=10090 GN=Crk PE=1 SV=1,16,10.3,9.9,8.9,9.7,10.0,9.8,10.5,10.1,10.9,10.0,0.15103,0.41325
sp|Q8CBW3|ABI1_MOUSE,Abi1,Abl interactor 1 OS=Mus musculus OX=10090 GN=Abi1 PE=1 SV=3,3,9.4,10.6,11.0,8.5,9.4,9.2,8.1,12.0,7.9,14.0,0.72154,0.64341
tr|D3Z4B2|D3Z4B2_MOUSE,Napg,Gamma-soluble NSF attachment protein (Fragment) OS=Mus musculus OX=10090 GN=Napg PE=1 SV=1,12,10.1,9.4,8.5,9.5,9.4,10.6,10.2,11.3,10.9,10.2,0.00470,0.19237
tr|A0A2I3BR81|A0A2I3BR81_MOUSE,Nt5dc2,5'-nucleotidase domain-containing 2 OS=Mus musculus OX=10090 GN=Nt5dc2 PE=1 SV=1,1,7.4,13.0,3.6,24.9,10.4,9.5,12.3,9.1,8.1,1.7,0.38998,0.52822
sp|Q64735|CR1L_MOUSE,Cr1l,Complement component receptor 1-like protein OS=Mus musculus OX=10090 GN=Cr1l PE=1 SV=1,13,9.2,10.4,8.7,11.6,9.4,10.9,9.3,10.6,9.2,10.7,0.65565,0.62115
sp|Q8R1S0|COQ6_MOUSE,Coq6,"Ubiquinone biosynthesis monooxygenase COQ6, mitochondrial OS=Mus musculus OX=10090 GN=Coq6 PE=1 SV=3",17,11.6,10.2,9.3,10.7,8.0,10.2,8.2,8.4,8.6,14.6,0.96722,0.70749
sp|Q9JMD0|ZN207_MOUSE,Znf207,BUB3-interacting and GLEBS motif-containing protein ZNF207 OS=Mus musculus OX=10090 GN=Znf207 PE=1 SV=1,4,9.7,9.5,9.6,9.0,11.9,9.2,9.2,9.4,10.0,12.5,0.90017,0.69240
sp|Q9CQN7|RM41_MOUSE,Mrpl41,"39S ribosomal protein L41, mitochondrial OS=Mus musculus OX=10090 GN=Mrpl41 PE=1 SV=1",5,11.7,11.8,8.0,12.5,6.0,12.3,7.0,10.6,7.2,12.9,0.99169,0.71263
sp|O54692|ZW10_MOUSE,Zw10,Centromere/kinetochore protein zw10 homolog OS=Mus musculus OX=10090 GN=Zw10 PE=1 SV=3,4,8.9,10.2,7.8,11.9,10.1,10.8,10.5,11.0,9.6,9.1,0.60394,0.60163
sp|Q9DBL9|ABHD5_MOUSE,Abhd5,1-acylglycerol-3-phosphate O-acyltransferase ABHD5 OS=Mus musculus OX=10090 GN=Abhd5 PE=1 SV=1,14,8.4,9.0,10.1,10.6,9.3,10.3,11.5,10.4,9.8,10.7,0.05769,0.32942
sp|Q3UI43|BABA1_MOUSE,Babam1,BRISC and BRCA1-A complex member 1 OS=Mus musculus OX=10090 GN=Babam1 PE=1 SV=1,3,9.5,9.7,8.6,11.7,9.9,10.7,10.4,9.9,9.5,10.1,0.65706,0.62165
sp|Q9CWD8|NUBPL_MOUSE,Nubpl,Iron-sulfur protein NUBPL OS=Mus musculus OX=10090 GN=Nubpl PE=1 SV=2,5,9.1,10.3,7.7,11.2,7.9,11.7,8.4,10.7,11.2,11.8,0.12762,0.39849
sp|P49443|PPM1A_MOUSE,Ppm1a,Protein phosphatase 1A OS=Mus musculus OX=10090 GN=Ppm1a PE=1 SV=1,8,10.1,10.1,8.8,10.5,8.8,10.4,10.1,10.6,10.7,9.9,0.14324,0.40815
tr|Q99NF7|Q99NF7_MOUSE,Ppm1b,Ppm1b protein OS=Mus musculus OX=10090 GN=Ppm1b PE=1 SV=1,16,10.6,10.1,9.6,9.2,8.2,11.2,11.1,10.2,10.8,9.0,0.14049,0.40642
sp|Q8C729|F126B_MOUSE,Fam126b,Protein FAM126B OS=Mus musculus OX=10090 GN=Fam126b PE=1 SV=1,4,9.4,9.8,8.9,12.1,8.9,10.7,9.3,10.8,9.1,10.9,0.65116,0.61953
sp|Q3U2A8|SYVM_MOUSE,Vars2,"Valine--tRNA ligase, mitochondrial OS=Mus musculus OX=10090 GN=Vars2 PE=1 SV=2",15,11.3,10.8,8.7,11.9,8.8,10.7,7.9,9.3,9.2,11.4,0.52375,0.57613
sp|P58269|DPF3_MOUSE,Dpf3,Zinc finger protein DPF3 OS=Mus musculus OX=10090 GN=Dpf3 PE=1 SV=2,1,8.2,14.2,4.8,16.7,11.3,12.8,7.8,9.0,10.5,4.8,0.44298,0.54702
sp|Q61103|REQU_MOUSE,Dpf2,Zinc finger protein ubi-d4 OS=Mus musculus OX=10090 GN=Dpf2 PE=1 SV=1,1,11.9,9.1,6.9,11.6,11.9,10.1,9.4,8.4,9.8,10.9,0.61610,0.60640
sp|Q9DAW6|PRP4_MOUSE,Prpf4,U4/U6 small nuclear ribonucleoprotein Prp4 OS=Mus musculus OX=10090 GN=Prpf4 PE=1 SV=1,5,9.4,10.3,8.9,11.3,12.3,10.3,9.1,9.2,9.4,9.8,0.23962,0.45612
sp|Q9JI78|NGLY1_MOUSE,Ngly1,Peptide-N(4)-(N-acetyl-beta-glucosaminyl)asparagine amidase OS=Mus musculus OX=10090 GN=Ngly1 PE=1 SV=2,2,8.9,9.8,8.1,9.6,8.1,12.3,11.7,11.9,10.3,9.2,0.01443,0.24536
sp|Q9R1K9|CETN2_MOUSE,Cetn2,Centrin-2 OS=Mus musculus OX=10090 GN=Cetn2 PE=1 SV=1,2,20.1,14.2,15.7,6.0,6.9,8.6,6.4,7.5,5.2,9.4,0.12833,0.39895
sp|Q80SY5|PR38B_MOUSE,Prpf38b,Pre-mRNA-splicing factor 38B OS=Mus musculus OX=10090 GN=Prpf38b PE=1 SV=1,2,10.3,12.2,7.7,12.1,11.5,9.6,8.6,9.8,8.4,9.8,0.14209,0.40743
sp|Q80TA6|MTMRC_MOUSE,Mtmr12,Myotubularin-related protein 12 OS=Mus musculus OX=10090 GN=Mtmr12 PE=1 SV=2,1,6.7,10.5,8.5,8.1,8.8,13.0,11.3,13.0,10.2,9.8,0.01164,0.23717
sp|Q07235|GDN_MOUSE,Serpine2,Glia-derived nexin OS=Mus musculus OX=10090 GN=Serpine2 PE=1 SV=2,2,5.0,4.6,7.4,4.6,4.7,8.9,5.9,13.5,9.1,36.4,0.16205,0.42026
sp|Q3ULJ0|GPD1L_MOUSE,Gpd1l,Glycerol-3-phosphate dehydrogenase 1-like protein OS=Mus musculus OX=10090 GN=Gpd1l PE=1 SV=2,13,10.1,10.4,8.6,10.6,8.0,11.4,10.3,10.6,9.9,9.9,0.17848,0.42945
sp|P13707|GPDA_MOUSE,Gpd1,"Glycerol-3-phosphate dehydrogenase [NAD(+)], cytoplasmic OS=Mus musculus OX=10090 GN=Gpd1 PE=1 SV=3",60,8.3,10.3,6.7,13.9,8.6,12.6,10.2,11.0,10.9,7.7,0.55259,0.58561
sp|Q9DBB9|CPN2_MOUSE,Cpn2,Carboxypeptidase N subunit 2 OS=Mus musculus OX=10090 GN=Cpn2 PE=1 SV=2,16,7.8,7.9,15.1,7.7,6.6,15.6,9.0,11.7,9.6,9.1,0.35305,0.51280
sp|Q64378|FKBP5_MOUSE,Fkbp5,Peptidyl-prolyl cis-trans isomerase FKBP5 OS=Mus musculus OX=10090 GN=Fkbp5 PE=1 SV=1,5,10.1,10.1,14.3,9.8,13.8,7.0,8.5,6.7,6.7,12.9,0.07138,0.34436
tr|H3BLL2|H3BLL2_MOUSE,Atpaf1,ATP synthase mitochondrial F1 complex assembly factor 1 OS=Mus musculus OX=10090 GN=Atpaf1 PE=1 SV=1,9,10.0,9.8,7.2,9.9,7.3,11.5,9.7,11.7,10.7,12.1,0.02196,0.26916
