,,,,Scaled Abundance (Sum of each row=100),,,,,,,,,,,
Protein.Id,Gene.Symbol,Description,Number.of.peptides,Young 1,Young 2,Young 3,Young 4,Young 5,Old 1,Old 2,Old 3,Old 4,Old 5,t.pvalue,t.qvalue
tr|G5E8T9|G5E8T9_MOUSE,Hagh,Hydroxyacyl glutathione hydrolase OS=Mus musculus OX=10090 GN=Hagh PE=1 SV=1,9,10.0,8.9,10.1,9.7,9.4,9.8,11.1,9.5,10.5,11.1,0.09519,0.67881
sp|Q60902|EP15R_MOUSE,Eps15l1,Epidermal growth factor receptor substrate 15-like 1 OS=Mus musculus OX=10090 GN=Eps15l1 PE=1 SV=3,15,9.1,11.2,10.7,10.0,8.8,9.3,9.7,10.1,10.9,10.0,0.93557,0.91053
sp|Q9WUK4|RFC2_MOUSE,Rfc2,Replication factor C subunit 2 OS=Mus musculus OX=10090 GN=Rfc2 PE=1 SV=1,1,8.2,10.1,13.7,8.2,10.2,10.6,10.0,8.2,8.6,12.2,0.90336,0.90763
sp|Q9DBS2|TPRGL_MOUSE,Tprg1l,Tumor protein p63-regulated gene 1-like protein OS=Mus musculus OX=10090 GN=Tprg1l PE=1 SV=1,2,10.0,9.9,10.2,10.2,9.3,10.7,10.0,9.9,9.5,10.2,0.64942,0.87599
sp|Q3URS9|CCD51_MOUSE,Ccdc51,Coiled-coil domain-containing protein 51 OS=Mus musculus OX=10090 GN=Ccdc51 PE=1 SV=1,11,10.7,10.0,11.2,9.8,9.7,9.5,9.8,9.5,10.6,9.2,0.18600,0.74198
sp|Q8R180|ERO1A_MOUSE,Ero1a,ERO1-like protein alpha OS=Mus musculus OX=10090 GN=Ero1a PE=1 SV=2,3,10.1,10.6,11.4,8.8,9.9,9.7,8.8,8.9,10.7,11.0,0.60930,0.86890
sp|Q8CFI2|UB2R1_MOUSE,Cdc34,Ubiquitin-conjugating enzyme E2 R1 OS=Mus musculus OX=10090 GN=Cdc34 PE=1 SV=1,2,9.5,9.2,10.7,10.1,9.8,10.1,9.5,10.0,11.1,10.0,0.46640,0.83620
tr|G3X9J1|G3X9J1_MOUSE,Slc8a1,Sodium/calcium exchanger 1 OS=Mus musculus OX=10090 GN=Slc8a1 PE=1 SV=1,24,10.5,9.6,10.3,9.8,9.8,11.2,10.0,9.5,9.4,10.0,0.88459,0.90586
tr|G3X8X7|G3X8X7_MOUSE,Vps16,Vacuolar protein sorting-associated protein 16 homolog OS=Mus musculus OX=10090 GN=Vps16 PE=1 SV=1,1,8.5,9.7,10.1,11.5,9.5,10.0,10.0,10.3,10.0,10.3,0.59950,0.86704
sp|Q9EPK8|TRPV4_MOUSE,Trpv4,Transient receptor potential cation channel subfamily V member 4 OS=Mus musculus OX=10090 GN=Trpv4 PE=1 SV=1,1,7.2,9.6,10.6,9.1,10.9,7.4,9.8,8.6,11.4,15.4,0.51702,0.84903
sp|Q80X19|COEA1_MOUSE,Col14a1,Collagen alpha-1(XIV) chain OS=Mus musculus OX=10090 GN=Col14a1 PE=1 SV=2,1,7.0,26.8,14.0,8.5,8.7,6.2,6.1,5.9,8.0,8.8,0.17632,0.73652
sp|Q9DC23|DJC10_MOUSE,Dnajc10,DnaJ homolog subfamily C member 10 OS=Mus musculus OX=10090 GN=Dnajc10 PE=1 SV=2,2,9.1,11.5,10.9,9.6,9.3,10.2,9.4,8.6,9.8,11.7,0.86993,0.90442
sp|Q00PI9|HNRL2_MOUSE,Hnrnpul2,Heterogeneous nuclear ribonucleoprotein U-like protein 2 OS=Mus musculus OX=10090 GN=Hnrnpul2 PE=1 SV=2,2,9.6,11.2,10.2,9.3,10.3,10.4,10.2,9.1,9.5,10.4,0.65217,0.87645
tr|A2AJQ0|A2AJQ0_MOUSE,Pdp1,"[Pyruvate dehydrogenase [acetyl-transferring]]-phosphatase 1, mitochondrial OS=Mus musculus OX=10090 GN=Pdp1 PE=1 SV=2",12,9.9,8.6,9.8,10.5,11.2,10.2,10.1,10.7,8.6,10.4,0.93036,0.91007
tr|B1ART2|B1ART2_MOUSE,Vps13d,Vacuolar protein sorting 13D OS=Mus musculus OX=10090 GN=Vps13d PE=1 SV=2,3,9.2,8.3,12.5,9.6,10.5,10.2,11.1,8.9,8.9,10.9,0.98413,0.91457
sp|O08848|RO60_MOUSE,Trove2,60 kDa SS-A/Ro ribonucleoprotein OS=Mus musculus OX=10090 GN=Trove2 PE=1 SV=1,2,8.5,10.0,10.5,11.0,8.9,11.9,9.3,9.4,9.3,11.3,0.53784,0.85403
sp|Q8BMA6|SRP68_MOUSE,Srp68,Signal recognition particle subunit SRP68 OS=Mus musculus OX=10090 GN=Srp68 PE=1 SV=2,4,10.1,9.5,10.7,10.5,10.6,8.2,10.0,9.1,11.9,9.3,0.44607,0.83300
tr|A0A0R4J039|A0A0R4J039_MOUSE,Hrg,Histidine-rich glycoprotein OS=Mus musculus OX=10090 GN=Hrg PE=1 SV=1,8,9.2,12.1,8.9,9.1,9.2,10.9,13.2,9.1,8.2,10.0,0.59921,0.86699
sp|P58501|PAXB1_MOUSE,Paxbp1,PAX3- and PAX7-binding protein 1 OS=Mus musculus OX=10090 GN=Paxbp1 PE=1 SV=3,1,9.5,11.3,11.5,8.8,10.5,9.7,8.9,11.2,9.3,9.3,0.37901,0.82026
sp|Q80W22|THNS2_MOUSE,Thnsl2,Threonine synthase-like 2 OS=Mus musculus OX=10090 GN=Thnsl2 PE=1 SV=1,1,8.4,10.4,7.8,8.6,13.3,12.8,8.3,10.8,9.0,10.6,0.64215,0.87477
sp|Q8BP47|SYNC_MOUSE,Nars,"Asparagine--tRNA ligase, cytoplasmic OS=Mus musculus OX=10090 GN=Nars PE=1 SV=2",3,11.2,9.4,11.4,9.7,10.2,10.2,10.3,8.9,9.1,9.6,0.16789,0.73285
sp|Q8VCM4|LIPT_MOUSE,Lipt1,"Lipoyltransferase 1, mitochondrial OS=Mus musculus OX=10090 GN=Lipt1 PE=1 SV=1",2,10.2,8.8,11.0,8.8,10.4,11.0,10.1,8.8,9.6,11.3,0.64053,0.87449
sp|Q8C5H8|NAKD2_MOUSE,Nadk2,"NAD kinase 2, mitochondrial OS=Mus musculus OX=10090 GN=Nadk2 PE=1 SV=2",7,9.5,8.7,8.2,9.4,10.6,12.1,9.8,11.7,9.4,10.6,0.06099,0.62371
sp|Q9CQ22|LTOR1_MOUSE,Lamtor1,Ragulator complex protein LAMTOR1 OS=Mus musculus OX=10090 GN=Lamtor1 PE=1 SV=1,2,11.0,9.3,10.8,10.1,9.0,9.3,10.1,10.9,11.0,8.5,0.90013,0.90733
sp|Q8CI75|DI3L2_MOUSE,Dis3l2,DIS3-like exonuclease 2 OS=Mus musculus OX=10090 GN=Dis3l2 PE=1 SV=1,2,8.7,10.2,9.9,10.4,8.9,10.7,11.1,10.2,12.3,7.6,0.40700,0.82604
sp|A2APY7|NDUF5_MOUSE,Ndufaf5,"Arginine-hydroxylase NDUFAF5, mitochondrial OS=Mus musculus OX=10090 GN=Ndufaf5 PE=1 SV=1",2,10.8,10.6,11.4,10.4,9.6,7.7,10.3,9.4,10.2,9.6,0.08578,0.66667
sp|Q7TMB8|CYFP1_MOUSE,Cyfip1,Cytoplasmic FMR1-interacting protein 1 OS=Mus musculus OX=10090 GN=Cyfip1 PE=1 SV=1,2,9.3,8.6,10.4,10.1,8.8,10.8,10.6,9.4,10.5,11.5,0.05442,0.60827
sp|Q5SQX6|CYFP2_MOUSE,Cyfip2,Cytoplasmic FMR1-interacting protein 2 OS=Mus musculus OX=10090 GN=Cyfip2 PE=1 SV=2,4,9.7,10.5,11.5,9.9,9.6,9.9,10.0,8.7,10.3,9.9,0.32924,0.80785
sp|P97290|IC1_MOUSE,Serping1,Plasma protease C1 inhibitor OS=Mus musculus OX=10090 GN=Serping1 PE=1 SV=3,7,10.4,13.2,9.2,9.2,8.1,9.8,10.7,8.9,10.3,10.1,0.94798,0.91160
sp|Q3THK7|GUAA_MOUSE,Gmps,GMP synthase [glutamine-hydrolyzing] OS=Mus musculus OX=10090 GN=Gmps PE=1 SV=2,11,10.7,9.3,10.5,10.1,10.1,10.2,9.6,9.3,9.3,11.0,0.54187,0.85495
sp|Q921L5|COG2_MOUSE,Cog2,Conserved oligomeric Golgi complex subunit 2 OS=Mus musculus OX=10090 GN=Cog2 PE=1 SV=2,1,8.3,9.7,10.3,7.7,11.1,10.2,9.3,9.9,11.3,12.2,0.18898,0.74418
sp|P59325|IF5_MOUSE,Eif5,Eukaryotic translation initiation factor 5 OS=Mus musculus OX=10090 GN=Eif5 PE=1 SV=1,9,9.5,9.7,9.7,9.7,10.6,10.8,10.1,9.7,9.7,10.5,0.27622,0.79036
tr|A0A1Y7VJN6|A0A1Y7VJN6_MOUSE,Ighg3,Immunoglobulin heavy constant gamma 3 (Fragment) OS=Mus musculus OX=10090 GN=Ighg3 PE=4 SV=1,2,4.1,3.2,4.7,8.3,7.3,9.8,4.0,3.2,6.5,48.9,0.36256,0.81650
sp|P35385|HSPB7_MOUSE,Hspb7,Heat shock protein beta-7 OS=Mus musculus OX=10090 GN=Hspb7 PE=1 SV=3,11,9.3,9.1,10.1,9.0,8.8,9.1,11.6,10.1,11.9,11.0,0.04287,0.57278
tr|Q68FM7|Q68FM7_MOUSE,Arhgef11,Rho guanine nucleotide exchange factor (GEF) 11 OS=Mus musculus OX=10090 GN=Arhgef11 PE=1 SV=1,1,6.7,12.5,10.2,11.0,12.1,10.0,8.9,10.6,9.0,9.0,0.40127,0.82492
sp|Q3UGR5|HDHD2_MOUSE,Hdhd2,Haloacid dehalogenase-like hydrolase domain-containing protein 2 OS=Mus musculus OX=10090 GN=Hdhd2 PE=1 SV=2,11,10.9,9.0,10.1,10.1,9.6,10.0,10.4,10.1,9.1,10.7,0.79907,0.89682
sp|Q8R105|VP37C_MOUSE,Vps37c,Vacuolar protein sorting-associated protein 37C OS=Mus musculus OX=10090 GN=Vps37c PE=1 SV=1,1,7.4,11.9,10.3,10.2,9.6,10.1,11.1,9.4,10.4,9.5,0.81266,0.89837
sp|Q9D328|TM35A_MOUSE,Tmem35a,Transmembrane protein 35A OS=Mus musculus OX=10090 GN=Tmem35a PE=1 SV=1,1,15.1,20.1,17.8,15.9,13.7,3.3,2.3,3.5,4.0,4.1,0.00015,0.05468
sp|Q03249|GALT_MOUSE,Galt,Galactose-1-phosphate uridylyltransferase OS=Mus musculus OX=10090 GN=Galt PE=1 SV=3,4,9.0,10.0,10.7,10.0,10.8,9.6,9.0,10.1,10.1,10.8,0.66767,0.87897
sp|Q9D8W7|OCAD2_MOUSE,Ociad2,OCIA domain-containing protein 2 OS=Mus musculus OX=10090 GN=Ociad2 PE=1 SV=1,1,7.7,7.9,9.2,8.0,9.9,12.1,11.3,12.1,11.1,10.8,0.00077,0.12971
sp|O70250|PGAM2_MOUSE,Pgam2,Phosphoglycerate mutase 2 OS=Mus musculus OX=10090 GN=Pgam2 PE=1 SV=3,25,10.4,9.8,11.8,8.7,10.4,8.2,9.8,9.3,10.9,10.7,0.57716,0.86260
sp|Q9DBJ1|PGAM1_MOUSE,Pgam1,Phosphoglycerate mutase 1 OS=Mus musculus OX=10090 GN=Pgam1 PE=1 SV=3,22,12.6,10.1,10.1,9.7,9.1,8.0,10.1,9.7,10.9,9.8,0.44437,0.83272
sp|Q8CBC4|CNST_MOUSE,Cnst,Consortin OS=Mus musculus OX=10090 GN=Cnst PE=1 SV=1,4,9.4,11.5,10.0,10.3,10.2,8.8,8.8,9.8,11.8,9.4,0.39775,0.82421
sp|Q8BTI8|SRRM2_MOUSE,Srrm2,Serine/arginine repetitive matrix protein 2 OS=Mus musculus OX=10090 GN=Srrm2 PE=1 SV=3,2,8.4,12.4,10.4,10.2,9.7,8.4,8.8,9.5,11.4,10.7,0.59672,0.86651
tr|F6TQW2|F6TQW2_MOUSE,Ighg2c,Immunoglobulin heavy constant gamma 2C (Fragment) OS=Mus musculus OX=10090 GN=Ighg2c PE=1 SV=2,12,7.1,7.5,14.2,3.3,3.7,13.2,9.1,23.5,11.4,7.1,0.14427,0.72055
tr|A0A0A6YVP0|A0A0A6YVP0_MOUSE,Ighg2b,Immunoglobulin heavy constant gamma 2B (Fragment) OS=Mus musculus OX=10090 GN=Ighg2b PE=1 SV=2,22,5.1,6.7,14.5,4.0,3.8,9.6,23.4,11.6,10.3,10.9,0.08925,0.67119
tr|A0A0R4J032|A0A0R4J032_MOUSE,C9,Complement component 9 OS=Mus musculus OX=10090 GN=C9 PE=1 SV=1,11,10.7,13.5,13.1,8.7,9.0,9.4,10.5,5.9,9.2,10.0,0.16024,0.72922
sp|Q9QZF2|GPC1_MOUSE,Gpc1,Glypican-1 OS=Mus musculus OX=10090 GN=Gpc1 PE=1 SV=1,13,10.7,10.8,10.2,9.9,10.0,10.3,8.2,9.7,9.4,10.8,0.23282,0.77104
sp|P11438|LAMP1_MOUSE,Lamp1,Lysosome-associated membrane glycoprotein 1 OS=Mus musculus OX=10090 GN=Lamp1 PE=1 SV=2,6,10.4,8.4,10.3,8.9,10.0,10.5,11.5,9.1,11.0,9.8,0.21236,0.75965
sp|Q99KP6|PRP19_MOUSE,Prpf19,Pre-mRNA-processing factor 19 OS=Mus musculus OX=10090 GN=Prpf19 PE=1 SV=1,3,8.8,11.4,9.8,10.2,10.1,11.0,8.3,10.4,8.2,11.6,0.84821,0.90222
sp|Q8VDS4|RPR1A_MOUSE,Rprd1a,Regulation of nuclear pre-mRNA domain-containing protein 1A OS=Mus musculus OX=10090 GN=Rprd1a PE=1 SV=1,1,9.0,12.5,11.0,10.9,9.8,8.4,9.2,9.6,10.7,8.9,0.11573,0.69996
sp|Q9CSU0|RPR1B_MOUSE,Rprd1b,Regulation of nuclear pre-mRNA domain-containing protein 1B OS=Mus musculus OX=10090 GN=Rprd1b PE=1 SV=2,5,10.2,10.2,10.7,9.5,9.8,10.4,9.7,9.5,10.1,10.0,0.66138,0.87796
sp|Q99LD8|DDAH2_MOUSE,Ddah2,"N(G),N(G)-dimethylarginine dimethylaminohydrolase 2 OS=Mus musculus OX=10090 GN=Ddah2 PE=1 SV=1",4,9.9,10.3,11.6,9.3,10.4,8.9,9.8,9.0,10.6,10.3,0.30448,0.80035
sp|Q9CWS0|DDAH1_MOUSE,Ddah1,"N(G),N(G)-dimethylarginine dimethylaminohydrolase 1 OS=Mus musculus OX=10090 GN=Ddah1 PE=1 SV=3",1,8.5,9.4,10.3,9.2,9.7,9.3,10.2,10.0,11.0,12.5,0.11450,0.69888
tr|A2AEW8|A2AEW8_MOUSE,Gripap1,GRIP1-associated protein 1 OS=Mus musculus OX=10090 GN=Gripap1 PE=1 SV=1,2,10.0,10.7,10.7,10.9,9.6,7.4,10.1,10.0,10.5,10.2,0.26634,0.78644
tr|Q6P1Y9|Q6P1Y9_MOUSE,Exoc1,Exocyst complex component 1 OS=Mus musculus OX=10090 GN=Exoc1 PE=1 SV=1,1,10.5,11.4,10.0,9.5,9.7,10.2,11.1,8.3,9.4,9.8,0.45093,0.83379
sp|Q9ER72|SYCC_MOUSE,Cars,"Cysteine--tRNA ligase, cytoplasmic OS=Mus musculus OX=10090 GN=Cars PE=1 SV=2",2,7.9,13.3,10.1,10.1,9.3,8.9,9.3,9.8,9.9,11.5,0.80977,0.89805
tr|Q3TUQ5|Q3TUQ5_MOUSE,Pnn,Pinin OS=Mus musculus OX=10090 GN=Pnn PE=1 SV=1,2,9.3,11.4,10.5,10.0,9.8,9.5,8.5,10.0,11.0,9.8,0.45149,0.83388
tr|Q91X70|Q91X70_MOUSE,C6,Complement component 6 OS=Mus musculus OX=10090 GN=C6 PE=1 SV=1,10,9.8,11.2,11.5,9.1,8.9,10.5,11.4,7.1,8.2,12.4,0.86717,0.90415
tr|Q9DCE9|Q9DCE9_MOUSE,Igtp,Interferon gamma-induced GTPase OS=Mus musculus OX=10090 GN=Igtp PE=1 SV=1,6,5.6,4.7,5.7,6.1,6.6,7.3,5.6,8.2,44.0,6.2,0.31692,0.80424
tr|E9PX68|E9PX68_MOUSE,Slc4a1ap,"Solute carrier family 4 (anion exchanger), member 1, adaptor protein OS=Mus musculus OX=10090 GN=Slc4a1ap PE=1 SV=1",1,8.7,11.3,10.1,11.2,9.0,8.7,8.9,10.7,12.1,9.4,0.92203,0.90933
tr|Q3U3G8|Q3U3G8_MOUSE,Serhl,Serine hydrolase-like protein OS=Mus musculus OX=10090 GN=Serhl PE=1 SV=1,10,10.2,8.0,8.7,9.0,8.6,12.0,10.8,12.3,9.9,10.6,0.00499,0.27733
sp|Q3UHZ5|LMOD2_MOUSE,Lmod2,Leiomodin-2 OS=Mus musculus OX=10090 GN=Lmod2 PE=1 SV=1,11,10.5,8.8,10.6,9.8,10.0,9.3,11.2,10.1,9.9,9.7,0.85292,0.90270
sp|Q8VCF0|MAVS_MOUSE,Mavs,Mitochondrial antiviral-signaling protein OS=Mus musculus OX=10090 GN=Mavs PE=1 SV=1,6,11.5,9.0,9.5,10.2,11.1,9.9,10.0,8.6,10.4,9.7,0.36680,0.81750
sp|Q6PAR5|GAPD1_MOUSE,Gapvd1,GTPase-activating protein and VPS9 domain-containing protein 1 OS=Mus musculus OX=10090 GN=Gapvd1 PE=1 SV=2,6,8.7,10.9,10.2,10.4,10.7,10.5,10.2,8.7,9.8,9.8,0.48093,0.83952
sp|Q8BUY9|PGTB1_MOUSE,Pggt1b,Geranylgeranyl transferase type-1 subunit beta OS=Mus musculus OX=10090 GN=Pggt1b PE=1 SV=1,1,11.2,9.3,12.1,10.2,9.9,8.6,10.7,9.3,9.8,9.0,0.13269,0.71313
sp|P42125|ECI1_MOUSE,Eci1,"Enoyl-CoA delta isomerase 1, mitochondrial OS=Mus musculus OX=10090 GN=Eci1 PE=1 SV=2",44,11.1,8.9,9.5,9.6,9.8,10.5,9.9,10.9,10.2,9.6,0.32997,0.80806
sp|O35231|KIFC3_MOUSE,Kifc3,Kinesin-like protein KIFC3 OS=Mus musculus OX=10090 GN=Kifc3 PE=1 SV=4,1,9.3,10.1,10.4,8.3,11.0,11.0,9.3,8.7,11.2,10.7,0.62351,0.87150
sp|Q9D8Y1|T126A_MOUSE,Tmem126a,Transmembrane protein 126A OS=Mus musculus OX=10090 GN=Tmem126a PE=1 SV=1,7,11.4,7.4,9.9,9.6,11.1,10.3,11.1,9.5,9.2,10.5,0.76783,0.89307
sp|Q9D6W8|BORC6_MOUSE,Borcs6,BLOC-1-related complex subunit 6 OS=Mus musculus OX=10090 GN=Borcs6 PE=1 SV=1,1,8.7,9.1,11.8,9.3,9.2,10.7,11.2,9.8,9.8,10.5,0.24567,0.77737
sp|A6H8H2|DEN4C_MOUSE,Dennd4c,DENN domain-containing protein 4C OS=Mus musculus OX=10090 GN=Dennd4c PE=1 SV=1,9,9.7,10.8,10.5,9.8,10.4,10.1,9.3,9.6,9.7,10.3,0.15681,0.72749
tr|E9Q8Q6|E9Q8Q6_MOUSE,Ccdc141,Coiled-coil domain-containing 141 OS=Mus musculus OX=10090 GN=Ccdc141 PE=1 SV=2,27,8.9,10.3,10.7,10.1,10.5,10.4,9.3,10.2,9.5,10.2,0.68226,0.88125
sp|Q9QXE0|HACL1_MOUSE,Hacl1,2-hydroxyacyl-CoA lyase 1 OS=Mus musculus OX=10090 GN=Hacl1 PE=1 SV=2,4,6.8,8.0,8.5,9.3,14.2,10.3,7.7,10.4,14.1,10.7,0.45729,0.83479
sp|Q91XE8|TM205_MOUSE,Tmem205,Transmembrane protein 205 OS=Mus musculus OX=10090 GN=Tmem205 PE=1 SV=1,4,11.0,8.2,9.7,9.4,9.9,12.1,9.8,9.1,10.8,9.8,0.36615,0.81735
sp|Q8BHZ0|FA49A_MOUSE,Fam49a,Protein FAM49A OS=Mus musculus OX=10090 GN=Fam49a PE=1 SV=1,2,8.0,15.6,10.0,10.0,9.2,8.9,8.6,8.9,10.0,10.9,0.45232,0.83401
sp|Q921M7|FA49B_MOUSE,Fam49b,Protein FAM49B OS=Mus musculus OX=10090 GN=Fam49b PE=1 SV=1,7,11.6,9.6,10.3,10.2,9.8,8.9,10.5,9.3,10.6,9.1,0.25835,0.78308
sp|Q9D3E6|STAG1_MOUSE,Stag1,Cohesin subunit SA-1 OS=Mus musculus OX=10090 GN=Stag1 PE=1 SV=3,1,8.0,11.2,10.0,11.4,11.3,11.3,4.6,12.6,8.7,10.9,0.63745,0.87396
tr|Q8K094|Q8K094_MOUSE,Pvr,Poliovirus receptor OS=Mus musculus OX=10090 GN=Pvr PE=1 SV=1,2,9.7,12.0,10.2,10.0,11.0,9.6,9.4,7.5,10.4,10.2,0.11902,0.70277
sp|Q8BJY1|PSMD5_MOUSE,Psmd5,26S proteasome non-ATPase regulatory subunit 5 OS=Mus musculus OX=10090 GN=Psmd5 PE=1 SV=4,8,9.8,9.0,10.5,10.1,11.4,10.2,10.2,9.0,8.6,11.2,0.60125,0.86738
sp|Q9JL56|GDE1_MOUSE,Gde1,Glycerophosphodiester phosphodiesterase 1 OS=Mus musculus OX=10090 GN=Gde1 PE=1 SV=1,2,10.6,10.2,9.1,11.1,11.2,9.0,8.9,9.4,10.4,10.0,0.09501,0.67858
sp|Q8BK72|RT27_MOUSE,Mrps27,"28S ribosomal protein S27, mitochondrial OS=Mus musculus OX=10090 GN=Mrps27 PE=1 SV=2",8,10.3,9.9,10.9,9.9,10.1,9.4,9.8,9.3,10.2,10.2,0.15288,0.72543
sp|Q9QYI5|DNJB2_MOUSE,Dnajb2,DnaJ homolog subfamily B member 2 OS=Mus musculus OX=10090 GN=Dnajb2 PE=1 SV=3,1,9.2,7.7,8.8,8.7,13.8,10.1,12.1,8.0,10.6,11.1,0.56288,0.85961
sp|O54946|DNJB6_MOUSE,Dnajb6,DnaJ homolog subfamily B member 6 OS=Mus musculus OX=10090 GN=Dnajb6 PE=1 SV=4,5,8.7,9.6,10.8,9.8,9.7,10.3,10.0,10.0,10.0,11.1,0.21047,0.75851
tr|F6YRQ2|F6YRQ2_MOUSE,Dnajb6,DnaJ homolog subfamily B member 6 (Fragment) OS=Mus musculus OX=10090 GN=Dnajb6 PE=1 SV=1,1,9.3,11.0,9.8,9.6,9.7,10.7,8.5,10.9,10.8,9.7,0.67490,0.88011
sp|Q8BTX9|HSDL1_MOUSE,Hsdl1,Inactive hydroxysteroid dehydrogenase-like protein 1 OS=Mus musculus OX=10090 GN=Hsdl1 PE=1 SV=1,3,12.1,7.7,8.8,10.2,9.8,10.6,10.4,11.2,9.5,9.7,0.50781,0.84672
tr|A0A0M3HEP7|A0A0M3HEP7_MOUSE,Atp8a1,Phospholipid-transporting ATPase OS=Mus musculus OX=10090 GN=Atp8a1 PE=1 SV=1,4,8.9,9.0,10.1,9.9,10.1,11.2,9.8,10.5,9.4,10.9,0.12705,0.70909
sp|P70704|AT8A1_MOUSE,Atp8a1,Phospholipid-transporting ATPase IA OS=Mus musculus OX=10090 GN=Atp8a1 PE=1 SV=2,1,8.6,8.5,9.5,10.3,12.1,12.2,9.3,9.3,8.8,11.2,0.71462,0.88602
sp|Q99M07|COA5_MOUSE,Coa5,Cytochrome c oxidase assembly factor 5 OS=Mus musculus OX=10090 GN=Coa5 PE=1 SV=1,2,14.3,9.0,7.3,9.3,9.6,11.1,9.6,9.6,11.3,8.8,0.87372,0.90480
sp|Q9ES74|NEK7_MOUSE,Nek7,Serine/threonine-protein kinase Nek7 OS=Mus musculus OX=10090 GN=Nek7 PE=1 SV=1,3,9.5,9.3,11.6,9.7,9.6,10.6,9.2,9.7,9.4,11.3,0.84418,0.90179
sp|Q9WV91|FPRP_MOUSE,Ptgfrn,Prostaglandin F2 receptor negative regulator OS=Mus musculus OX=10090 GN=Ptgfrn PE=1 SV=2,3,9.6,13.0,12.4,10.1,9.7,10.5,10.4,8.6,5.8,10.0,0.12892,0.71046
sp|Q9DBB5|IF4E3_MOUSE,Eif4e3,Eukaryotic translation initiation factor 4E type 3 OS=Mus musculus OX=10090 GN=Eif4e3 PE=1 SV=1,2,12.9,7.9,6.8,11.5,7.8,9.5,11.2,13.1,12.2,7.3,0.43892,0.83181
sp|Q921W0|CHM1A_MOUSE,Chmp1a,Charged multivesicular body protein 1a OS=Mus musculus OX=10090 GN=Chmp1a PE=1 SV=1,3,9.7,11.1,10.0,9.3,9.3,9.4,9.7,9.9,11.6,10.0,0.66254,0.87815
sp|O70571|PDK4_MOUSE,Pdk4,"[Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 4, mitochondrial OS=Mus musculus OX=10090 GN=Pdk4 PE=1 SV=1",17,9.0,7.6,8.5,10.6,9.7,13.9,9.9,13.9,9.0,7.9,0.23098,0.77009
sp|Q922H2|PDK3_MOUSE,Pdk3,"[Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 3, mitochondrial OS=Mus musculus OX=10090 GN=Pdk3 PE=1 SV=1",2,11.9,6.7,10.2,8.2,10.8,10.7,11.6,9.5,8.8,11.8,0.42723,0.82979
sp|Q9JK42|PDK2_MOUSE,Pdk2,"[Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 2, mitochondrial OS=Mus musculus OX=10090 GN=Pdk2 PE=1 SV=2",24,11.0,8.1,10.0,9.6,9.7,10.7,10.5,10.9,9.7,10.0,0.23801,0.77367
sp|Q8BFP9|PDK1_MOUSE,Pdk1,"[Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 1, mitochondrial OS=Mus musculus OX=10090 GN=Pdk1 PE=1 SV=2",21,10.6,7.8,8.7,9.5,9.0,11.5,11.1,11.5,10.1,10.2,0.01493,0.40617
sp|Q91VD9|NDUS1_MOUSE,Ndufs1,"NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial OS=Mus musculus OX=10090 GN=Ndufs1 PE=1 SV=2",52,10.9,9.0,10.2,10.7,10.2,10.5,9.6,10.1,8.9,9.8,0.37529,0.81944
sp|Q62165|DAG1_MOUSE,Dag1,Dystroglycan OS=Mus musculus OX=10090 GN=Dag1 PE=1 SV=4,15,9.0,10.4,10.7,9.3,9.8,9.9,10.0,10.0,10.8,10.2,0.37444,0.81925
sp|Q8R317|UBQL1_MOUSE,Ubqln1,Ubiquilin-1 OS=Mus musculus OX=10090 GN=Ubqln1 PE=1 SV=1,8,10.9,8.2,9.7,10.1,10.1,10.2,10.8,9.3,10.0,10.8,0.46585,0.83611
sp|Q99NB8|UBQL4_MOUSE,Ubqln4,Ubiquilin-4 OS=Mus musculus OX=10090 GN=Ubqln4 PE=1 SV=1,2,10.0,11.0,10.1,10.8,8.6,9.3,9.5,10.6,9.7,10.4,0.69749,0.88355
sp|Q9QZM0|UBQL2_MOUSE,Ubqln2,Ubiquilin-2 OS=Mus musculus OX=10090 GN=Ubqln2 PE=1 SV=2,7,10.1,10.2,8.8,11.4,9.1,10.4,9.1,10.9,10.1,9.8,0.84952,0.90235
tr|A0A1B0GSG5|A0A1B0GSG5_MOUSE,Rnh1,Ribonuclease inhibitor OS=Mus musculus OX=10090 GN=Rnh1 PE=1 SV=1,29,9.7,10.2,10.4,9.7,10.0,8.9,9.5,10.3,11.4,9.9,0.98021,0.91425
tr|J3QQ13|J3QQ13_MOUSE,Tnnt2,"Troponin T, cardiac muscle OS=Mus musculus OX=10090 GN=Tnnt2 PE=1 SV=1",52,11.2,9.9,9.9,10.3,9.9,8.1,10.1,10.6,11.4,8.6,0.52061,0.84992
sp|Q9D404|OXSM_MOUSE,Oxsm,"3-oxoacyl-[acyl-carrier-protein] synthase, mitochondrial OS=Mus musculus OX=10090 GN=Oxsm PE=1 SV=1",8,10.8,8.5,10.7,9.7,10.7,9.8,10.3,9.7,10.8,9.0,0.73927,0.88940
