Protein Group,Protein ID,Accession,Significance -10logP,Coverage (%),#Peptides,#Unique,PTM,Young 1 Area,Young 2 Area,Young 3 Area,Young 4 Area,Young 5 Area,Young 6 Area,Old 1 Area,Old 2 Area,Old 3 Area,Old 4 Area,Old 5 Area,Old 6 Area,Sample Profile (Ratio),Young Area,Old Area,Group Profile (Ratio),Avg. Mass,FoldChange (FC),Log2(FC),Description
913,857,Q9CQF4|CF203_MOUSE,3.93,15,3,3,,6.88E+05,4.41E+05,5.84E+05,5.36E+05,5.97E+05,3.36E+05,3.18E+05,2.31E+05,0,5.61E+05,5.92E+05,5.55E+05,1.00:0.64:0.85:0.78:0.87:0.49:0.46:0.34:0:0.82:0.86:0.81,5.31E+05,3.76E+05,1.00:0.71,0.71,-0.50,27847,Uncharacterized protein C6orf203 homolog OS=Mus musculus PE=1 SV=1
947,626,Q60631|GRB2_MOUSE,3.93,14,3,3,,4.27E+05,1.86E+05,5.65E+05,2.98E+05,4.02E+05,3.71E+05,5.93E+05,5.23E+05,3.35E+05,2.13E+05,3.20E+05,8.13E+05,1.00:0.44:1.33:0.70:0.94:0.87:1.39:1.23:0.78:0.50:0.75:1.91,3.75E+05,4.66E+05,1.00:1.24,1.24,0.31,25238,Growth factor receptor-bound protein 2 OS=Mus musculus GN=Grb2 PE=1 SV=1
713,4419,Q717B3|TDPZ1_MOUSE,3.92,3,1,1,,0,2.90E+06,3.97E+06,4.17E+06,5.43E+06,3.45E+06,3.73E+06,3.79E+06,4.43E+06,5.37E+06,5.11E+06,4.14E+06,0:1.00:1.37:1.44:1.87:1.19:1.29:1.31:1.53:1.85:1.76:1.43,3.62E+06,4.43E+06,1.00:1.22,1.22,0.29,41584,TD and POZ domain-containing protein 1 OS=Mus musculus GN=Tdpoz1 PE=2 SV=2
1301,2742,P62311|LSM3_MOUSE,3.91,20,2,2,,4.10E+05,2.41E+05,3.52E+05,0,2.15E+05,2.12E+05,5.20E+05,2.27E+05,4.49E+05,2.63E+05,2.07E+05,3.98E+05,1.00:0.59:0.86:0:0.53:0.52:1.27:0.55:1.10:0.64:0.50:0.97,2.60E+05,3.44E+05,1.00:1.32,1.32,0.40,11845,U6 snRNA-associated Sm-like protein LSm3 OS=Mus musculus GN=Lsm3 PE=2 SV=2
1307,4336,P03893|NU2M_MOUSE,3.9,5,1,1,,1.59E+06,2.51E+06,9.57E+05,5.96E+05,8.83E+05,1.33E+06,8.09E+05,1.34E+06,9.16E+05,1.21E+06,9.92E+05,1.05E+06,1.00:1.58:0.60:0.38:0.56:0.84:0.51:0.84:0.58:0.76:0.62:0.66,1.31E+06,1.05E+06,1.00:0.80,0.80,-0.32,38765,NADH-ubiquinone oxidoreductase chain 2 OS=Mus musculus GN=Mtnd2 PE=1 SV=1
335,378,P28474|ADHX_MOUSE,3.89,32,10,10,N-ethylmaleimide on cysteines,4.12E+06,2.08E+06,2.06E+06,3.95E+06,1.85E+06,4.61E+06,1.72E+06,2.22E+06,1.61E+06,1.81E+06,3.92E+06,3.89E+06,1.00:0.51:0.50:0.96:0.45:1.12:0.42:0.54:0.39:0.44:0.95:0.94,3.11E+06,2.53E+06,1.00:0.81,0.81,-0.30,39548,Alcohol dehydrogenase class-3 OS=Mus musculus GN=Adh5 PE=1 SV=3
423,784,P03930|ATP8_MOUSE,3.88,55,5,5,,1.96E+07,2.12E+07,1.78E+07,1.41E+07,2.04E+07,1.86E+07,1.53E+07,2.34E+07,1.36E+07,2.44E+07,2.65E+07,2.10E+07,1.00:1.08:0.91:0.72:1.04:0.95:0.78:1.19:0.69:1.24:1.35:1.07,1.86E+07,2.07E+07,1.00:1.11,1.11,0.15,7766,ATP synthase protein 8 OS=Mus musculus GN=Mtatp8 PE=1 SV=1
463,432,P02535|K1C10_MOUSE,3.88,10,6,3,Oxidation (M),1.02E+06,1.26E+06,1.24E+06,8.76E+05,1.65E+06,9.07E+05,5.47E+05,1.23E+06,1.28E+06,7.99E+05,3.76E+06,1.96E+06,1.00:1.23:1.21:0.86:1.61:0.89:0.53:1.20:1.25:0.78:3.67:1.91,1.16E+06,1.60E+06,1.00:1.38,1.38,0.46,57770,Keratin  type I cytoskeletal 10 OS=Mus musculus GN=Krt10 PE=1 SV=3
1395,876,Q9WVJ3|PGCP_MOUSE,3.87,12,3,3,,0,4.15E+05,1.90E+05,0,0,2.40E+05,5.41E+05,4.47E+05,1.49E+05,4.09E+05,1.21E+05,5.78E+05,0:1.00:0.46:0:0:0.58:1.30:1.08:0.36:0.99:0.29:1.39,1.41E+05,3.74E+05,1.00:2.66,2.65,1.41,51813,Plasma glutamate carboxypeptidase OS=Mus musculus GN=Pgcp PE=2 SV=1
92,61,Q91ZA3|PCCA_MOUSE,3.87,51,31,29,N-ethylmaleimide on cysteines,5.36E+06,4.53E+06,4.60E+06,3.53E+06,4.32E+06,5.06E+06,4.34E+06,5.44E+06,3.45E+06,5.02E+06,5.78E+06,5.73E+06,1.00:0.85:0.86:0.66:0.81:0.94:0.81:1.01:0.64:0.94:1.08:1.07,4.57E+06,4.96E+06,1.00:1.09,1.09,0.12,79922,Propionyl-CoA carboxylase alpha chain  mitochondrial OS=Mus musculus GN=Pcca PE=2 SV=2
1256,2725,P48771|CX7A2_MOUSE,3.84,28,2,2,,2.49E+06,3.20E+06,1.16E+06,8.45E+05,8.38E+05,1.63E+06,1.58E+06,1.44E+06,1.25E+06,1.49E+06,8.70E+05,1.38E+06,1.00:1.29:0.47:0.34:0.34:0.66:0.63:0.58:0.50:0.60:0.35:0.56,1.69E+06,1.33E+06,1.00:0.79,0.79,-0.35,9291,Cytochrome c oxidase subunit 7A2  mitochondrial OS=Mus musculus GN=Cox7a2 PE=1 SV=2
1068,1040,Q99LD4|CSN1_MOUSE,3.84,2,1,1,,2.05E+05,1.38E+05,1.08E+05,1.11E+05,1.90E+05,2.81E+05,1.26E+05,1.43E+05,7.29E+04,1.00E+05,2.32E+05,1.75E+05,1.00:0.67:0.53:0.54:0.93:1.37:0.61:0.70:0.36:0.49:1.13:0.85,1.72E+05,1.42E+05,1.00:0.82,0.83,-0.28,53442,COP9 signalosome complex subunit 1 OS=Mus musculus GN=Gps1 PE=1 SV=1
1186,2323,P12970|RL7A_MOUSE,3.83,5,1,1,,1.70E+06,1.12E+06,4.42E+05,3.67E+05,0,7.93E+05,1.17E+06,7.11E+05,1.38E+06,0,0,1.28E+06,1.00:0.66:0.26:0.22:0:0.47:0.69:0.42:0.81:0:0:0.75,7.36E+05,7.55E+05,1.00:1.03,1.03,0.04,29977,60S ribosomal protein L7a OS=Mus musculus GN=Rpl7a PE=2 SV=2
1383,1729,Q9CVB6|ARPC2_MOUSE,3.83,3,1,1,,5.07E+05,0,2.55E+05,1.79E+05,1.87E+05,2.30E+05,2.36E+05,2.85E+05,3.98E+05,2.03E+05,0,7.21E+05,1.00:0:0.50:0.35:0.37:0.45:0.47:0.56:0.78:0.40:0:1.42,2.26E+05,3.07E+05,1.00:1.36,1.36,0.44,34357,Actin-related protein 2/3 complex subunit 2 OS=Mus musculus GN=Arpc2 PE=1 SV=3
152,288,Q9DB20|ATPO_MOUSE,3.82,60,13,13,Oxidation (M); N-ethylmaleimide on cysteines,2.20E+07,2.03E+07,1.15E+07,9.83E+06,1.31E+07,1.32E+07,1.12E+07,1.37E+07,9.65E+06,1.42E+07,1.45E+07,1.51E+07,1.00:0.92:0.52:0.45:0.60:0.60:0.51:0.62:0.44:0.65:0.66:0.69,1.46E+07,1.31E+07,1.00:0.90,0.90,-0.16,23364,ATP synthase subunit O  mitochondrial OS=Mus musculus GN=Atp5o PE=1 SV=1
35,37,P06745|G6PI_MOUSE,3.81,65,31,30,Oxidation (M); N-ethylmaleimide on cysteines,3.87E+07,3.94E+07,3.57E+07,4.54E+07,4.39E+07,4.13E+07,4.83E+07,4.10E+07,4.24E+07,3.89E+07,4.48E+07,3.94E+07,1.00:1.02:0.92:1.17:1.13:1.07:1.25:1.06:1.10:1.01:1.16:1.02,4.07E+07,4.25E+07,1.00:1.04,1.04,0.06,62767,Glucose-6-phosphate isomerase OS=Mus musculus GN=Gpi PE=1 SV=4
183,197,Q8BH95|ECHM_MOUSE,3.79,48,14,14,Oxidation (M); N-ethylmaleimide on cysteines,9.38E+06,6.26E+06,5.44E+06,4.40E+06,7.33E+06,1.28E+07,5.22E+06,7.48E+06,3.31E+06,6.89E+06,8.55E+06,6.70E+06,1.00:0.67:0.58:0.47:0.78:1.37:0.56:0.80:0.35:0.74:0.91:0.72,7.61E+06,6.36E+06,1.00:0.84,0.84,-0.26,31474,Enoyl-CoA hydratase  mitochondrial OS=Mus musculus GN=Echs1 PE=1 SV=1
801,2738,Q9WVJ2|PSD13_MOUSE,3.78,5,2,2,,3.66E+05,3.04E+05,2.42E+05,1.37E+05,2.47E+05,3.93E+05,2.29E+05,2.63E+05,1.50E+05,1.86E+05,3.15E+05,3.08E+05,1.00:0.83:0.66:0.37:0.67:1.07:0.63:0.72:0.41:0.51:0.86:0.84,2.82E+05,2.42E+05,1.00:0.86,0.86,-0.22,42809,26S proteasome non-ATPase regulatory subunit 13 OS=Mus musculus GN=Psmd13 PE=1 SV=1
543,590,Q9CPP6|NDUA5_MOUSE,3.78,51,6,6,N-ethylmaleimide on cysteines,2.65E+06,3.24E+06,1.58E+06,1.04E+06,1.36E+06,2.05E+06,1.62E+06,1.80E+06,1.58E+06,1.82E+06,1.66E+06,1.63E+06,1.00:1.22:0.60:0.39:0.51:0.77:0.61:0.68:0.60:0.69:0.63:0.62,1.99E+06,1.69E+06,1.00:0.85,0.85,-0.24,13360,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 5 OS=Mus musculus GN=Ndufa5 PE=1 SV=3
827,587,P06728|APOA4_MOUSE,3.77,11,4,4,,5.65E+05,3.67E+05,2.73E+05,2.36E+05,4.75E+05,2.92E+05,4.91E+05,4.67E+05,5.24E+05,4.06E+05,3.85E+05,2.65E+05,1.00:0.65:0.48:0.42:0.84:0.52:0.87:0.83:0.93:0.72:0.68:0.47,3.68E+05,4.23E+05,1.00:1.15,1.15,0.20,45029,Apolipoprotein A-IV OS=Mus musculus GN=Apoa4 PE=2 SV=2
468,498,Q9CQJ8|NDUB9_MOUSE,3.76,43,7,7,N-ethylmaleimide on cysteines,2.15E+06,3.75E+06,1.03E+06,6.41E+05,4.90E+05,2.06E+06,1.87E+06,7.91E+05,1.70E+06,8.97E+05,7.09E+05,1.36E+06,1.00:1.74:0.48:0.30:0.23:0.96:0.87:0.37:0.79:0.42:0.33:0.63,1.69E+06,1.22E+06,1.00:0.72,0.72,-0.47,21984,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 9 OS=Mus musculus GN=Ndufb9 PE=1 SV=3
449,358,Q9CWJ9|PUR9_MOUSE,3.76,15,7,7,,3.55E+06,9.00E+06,9.41E+06,9.30E+06,1.58E+07,1.12E+07,7.55E+06,1.36E+07,6.42E+06,1.43E+07,1.58E+07,1.18E+07,1.00:2.53:2.65:2.62:4.45:3.16:2.13:3.84:1.81:4.03:4.45:3.34,9.71E+06,1.16E+07,1.00:1.19,1.19,0.26,64217,Bifunctional purine biosynthesis protein PURH OS=Mus musculus GN=Atic PE=1 SV=2
1480,4145,Q8BNJ2|ATS4_MOUSE,3.75,1,1,1,,0,0,2.88E+05,0,4.73E+05,0,0,0,0,4.42E+05,5.45E+05,0,0:0:1.00:0:1.64:0:0:0:0:1.54:1.89:0,1.27E+05,1.65E+05,1.00:1.30,1.30,0.38,90070,A disintegrin and metalloproteinase with thrombospondin motifs 4 OS=Mus musculus GN=Adamts4 PE=2 SV=2
1168,1342,Q7TSV4|PGM2_MOUSE,3.71,3,2,2,,1.28E+06,3.76E+06,1.29E+06,3.43E+06,1.34E+05,1.05E+06,3.76E+05,7.49E+05,4.11E+06,4.27E+06,3.59E+06,2.39E+06,1.00:2.93:1.00:2.68:0.10:0.82:0.29:0.58:3.20:3.33:2.80:1.86,1.82E+06,2.58E+06,1.00:1.41,1.42,0.50,68748,Phosphoglucomutase-2 OS=Mus musculus GN=Pgm2 PE=1 SV=1
137,187,Q9CQA3|DHSB_MOUSE,3.71,50,17,16,N-ethylmaleimide on cysteines,7.71E+06,8.25E+06,5.04E+06,4.76E+06,5.03E+06,5.62E+06,5.76E+06,7.19E+06,5.62E+06,7.87E+06,7.29E+06,6.30E+06,1.00:1.07:0.65:0.62:0.65:0.73:0.75:0.93:0.73:1.02:0.95:0.82,6.07E+06,6.67E+06,1.00:1.10,1.10,0.14,31814,Succinate dehydrogenase [ubiquinone] iron-sulfur subunit  mitochondrial OS=Mus musculus GN=Sdhb PE=1 SV=1
999,3098,Q9D1Q6|ERP44_MOUSE,3.7,5,3,1,,4.86E+05,2.16E+05,4.49E+05,3.08E+05,2.80E+05,2.95E+05,3.20E+05,2.63E+05,3.15E+05,2.28E+05,2.77E+05,3.88E+05,1.00:0.44:0.92:0.63:0.58:0.61:0.66:0.54:0.65:0.47:0.57:0.80,3.39E+05,2.98E+05,1.00:0.88,0.88,-0.19,46853,Endoplasmic reticulum resident protein 44 OS=Mus musculus GN=Erp44 PE=1 SV=1
29,5,P17182|ENOA_MOUSE,3.69,76,31,19,Oxidation (M); N-ethylmaleimide on cysteines; D5 N-ethylmaleimide on cysteines,5.11E+07,7.30E+07,3.83E+07,3.39E+07,2.97E+07,4.92E+07,3.23E+07,4.85E+07,3.50E+07,4.36E+07,3.60E+07,4.47E+07,1.00:1.43:0.75:0.66:0.58:0.96:0.63:0.95:0.68:0.85:0.70:0.87,4.43E+07,4.00E+07,1.00:0.90,0.90,-0.15,47141,Alpha-enolase OS=Mus musculus GN=Eno1 PE=1 SV=3
1244,2768,Q8BGK2|ARHL1_MOUSE,3.69,3,1,1,,4.15E+05,4.45E+05,3.15E+05,2.11E+05,2.79E+05,4.23E+05,3.07E+05,4.51E+05,1.22E+05,5.23E+05,6.12E+05,4.81E+05,1.00:1.07:0.76:0.51:0.67:1.02:0.74:1.09:0.29:1.26:1.48:1.16,3.48E+05,4.16E+05,1.00:1.20,1.20,0.26,39885,[Protein ADP-ribosylarginine] hydrolase-like protein 1 OS=Mus musculus GN=Adprhl1 PE=2 SV=1
283,111,O08528|HXK2_MOUSE,3.68,21,16,13,N-ethylmaleimide on cysteines,1.85E+06,1.53E+06,1.22E+06,7.37E+05,1.55E+06,2.47E+06,1.34E+06,1.45E+06,4.43E+05,9.67E+05,1.90E+06,1.67E+06,1.00:0.83:0.66:0.40:0.84:1.34:0.73:0.78:0.24:0.52:1.03:0.91,1.61E+06,1.30E+06,1.00:0.81,0.81,-0.31,102535,Hexokinase-2 OS=Mus musculus GN=Hk2 PE=1 SV=1
573,764,Q9CZY3|UB2V1_MOUSE,3.66,31,4,4,,2.10E+06,1.66E+06,1.46E+06,5.96E+05,1.86E+06,2.68E+06,1.31E+06,1.74E+06,4.31E+05,1.24E+06,1.92E+06,1.90E+06,1.00:0.79:0.69:0.28:0.88:1.27:0.62:0.83:0.20:0.59:0.91:0.90,1.73E+06,1.42E+06,1.00:0.83,0.82,-0.28,16355,Ubiquitin-conjugating enzyme E2 variant 1 OS=Mus musculus GN=Ube2v1 PE=1 SV=1
1254,4617,P54099|DPOG1_MOUSE,3.65,1,1,1,,1.14E+07,9.76E+06,1.22E+07,1.06E+07,1.34E+07,1.09E+07,7.86E+06,1.30E+07,1.10E+07,1.54E+07,1.51E+07,1.21E+07,1.00:0.86:1.07:0.93:1.17:0.96:0.69:1.14:0.97:1.35:1.32:1.06,1.14E+07,1.24E+07,1.00:1.09,1.09,0.12,138899,DNA polymerase subunit gamma-1 OS=Mus musculus GN=Polg PE=2 SV=2
108,42,Q8BFR5|EFTU_MOUSE,3.64,67,26,25,N-ethylmaleimide on cysteines,1.50E+07,1.90E+07,1.36E+07,9.96E+06,9.77E+06,1.89E+07,1.02E+07,1.44E+07,8.43E+06,1.46E+07,1.31E+07,1.54E+07,1.00:1.27:0.91:0.67:0.65:1.26:0.68:0.96:0.56:0.97:0.88:1.03,1.44E+07,1.27E+07,1.00:0.88,0.88,-0.18,49508,Elongation factor Tu  mitochondrial OS=Mus musculus GN=Tufm PE=1 SV=1
239,170,P68369|TBA1A_MOUSE,3.64,47,14,1,N-ethylmaleimide on cysteines,1.41E+05,1.08E+06,1.09E+06,0,1.26E+06,1.30E+06,5.31E+05,1.07E+06,0,8.42E+05,8.50E+05,5.74E+05,1.00:7.64:7.70:0:8.92:9.22:3.77:7.62:0:5.97:6.03:4.07,8.10E+05,6.45E+05,1.00:0.80,0.80,-0.33,50136,Tubulin alpha-1A chain OS=Mus musculus GN=Tuba1a PE=1 SV=1
790,596,Q9R0P3|ESTD_MOUSE,3.63,28,6,5,N-ethylmaleimide on cysteines,1.20E+06,1.78E+06,1.16E+06,6.68E+05,1.07E+06,2.99E+06,6.72E+05,1.25E+06,3.00E+05,1.13E+06,1.87E+06,1.63E+06,1.00:1.48:0.97:0.56:0.89:2.49:0.56:1.04:0.25:0.94:1.56:1.36,1.48E+06,1.13E+06,1.00:0.77,0.76,-0.39,31320,S-formylglutathione hydrolase OS=Mus musculus GN=Esd PE=2 SV=1
334,368,Q9CPU0|LGUL_MOUSE,3.6,70,12,12,N-ethylmaleimide on cysteines,8.35E+06,5.72E+06,6.61E+06,5.65E+06,6.52E+06,6.49E+06,6.28E+06,6.21E+06,5.27E+06,6.20E+06,6.14E+06,7.00E+06,1.00:0.69:0.79:0.68:0.78:0.78:0.75:0.74:0.63:0.74:0.73:0.84,6.61E+06,6.18E+06,1.00:0.94,0.93,-0.10,20810,Lactoylglutathione lyase OS=Mus musculus GN=Glo1 PE=1 SV=3
1038,1943,Q8VBW6|ULA1_MOUSE,3.58,2,1,1,,2.30E+05,0,1.59E+05,1.11E+05,0,0,0,1.59E+05,0,1.15E+05,1.24E+05,0,1.00:0:0.69:0.48:0:0:0:0.69:0:0.50:0.54:0,8.33E+04,6.64E+04,1.00:0.80,0.80,-0.33,60274,NEDD8-activating enzyme E1 regulatory subunit OS=Mus musculus GN=Nae1 PE=2 SV=1
800,2715,P97493|THIOM_MOUSE,3.57,24,3,3,,1.01E+06,1.77E+06,1.94E+06,1.34E+06,1.91E+06,1.94E+06,5.91E+05,2.46E+06,1.57E+06,2.37E+06,2.04E+06,2.57E+06,1.00:1.76:1.92:1.33:1.89:1.92:0.59:2.44:1.56:2.35:2.02:2.54,1.65E+06,1.93E+06,1.00:1.17,1.17,0.23,18255,Thioredoxin  mitochondrial OS=Mus musculus GN=Txn2 PE=2 SV=1
822,2724,Q78IK2|USMG5_MOUSE,3.56,43,2,2,,5.90E+06,6.40E+06,3.32E+06,3.54E+06,3.22E+06,4.04E+06,3.25E+06,4.06E+06,3.12E+06,4.66E+06,4.18E+06,4.10E+06,1.00:1.08:0.56:0.60:0.55:0.68:0.55:0.69:0.53:0.79:0.71:0.70,4.45E+06,3.90E+06,1.00:0.87,0.88,-0.19,6382,Up-regulated during skeletal muscle growth protein 5 OS=Mus musculus GN=Usmg5 PE=1 SV=1
37,45,P63017|HSP7C_MOUSE,3.55,57,37,21,Oxidation (M); N-ethylmaleimide on cysteines; D5 N-ethylmaleimide on cysteines,2.52E+07,1.89E+07,2.00E+07,1.55E+07,1.83E+07,1.91E+07,1.72E+07,1.86E+07,1.66E+07,1.82E+07,1.93E+07,2.01E+07,1.00:0.75:0.79:0.62:0.73:0.76:0.68:0.74:0.66:0.72:0.77:0.80,1.95E+07,1.83E+07,1.00:0.94,0.94,-0.09,70871,Heat shock cognate 71 kDa protein OS=Mus musculus GN=Hspa8 PE=1 SV=1
927,584,Q9D7B6|ACAD8_MOUSE,3.55,8,3,3,,5.87E+05,5.52E+05,1.99E+05,2.92E+04,4.59E+05,6.90E+05,5.55E+05,3.35E+05,1.89E+05,6.49E+05,7.25E+05,7.23E+05,1.00:0.94:0.34:0.05:0.78:1.18:0.95:0.57:0.32:1.11:1.24:1.23,4.19E+05,5.29E+05,1.00:1.26,1.26,0.34,45020,Isobutyryl-CoA dehydrogenase  mitochondrial OS=Mus musculus GN=Acad8 PE=2 SV=2
118,60,P41216|ACSL1_MOUSE,3.54,48,30,25,N-ethylmaleimide on cysteines,7.60E+06,7.74E+06,5.43E+06,4.26E+06,5.47E+06,5.85E+06,4.45E+06,6.18E+06,4.41E+06,5.61E+06,6.81E+06,5.62E+06,1.00:1.02:0.71:0.56:0.72:0.77:0.59:0.81:0.58:0.74:0.90:0.74,6.06E+06,5.51E+06,1.00:0.91,0.91,-0.14,77923,Long-chain-fatty-acid--CoA ligase 1 OS=Mus musculus GN=Acsl1 PE=1 SV=1
753,510,Q99KJ8|DCTN2_MOUSE,3.53,18,5,5,,8.63E+05,6.91E+05,6.18E+05,6.63E+05,7.13E+05,7.18E+05,2.59E+05,8.27E+05,8.54E+05,1.26E+06,5.21E+05,1.47E+06,1.00:0.80:0.72:0.77:0.83:0.83:0.30:0.96:0.99:1.46:0.60:1.70,7.11E+05,8.66E+05,1.00:1.22,1.22,0.28,44117,Dynactin subunit 2 OS=Mus musculus GN=Dctn2 PE=1 SV=3
437,302,Q78ZA7|NP1L4_MOUSE,3.53,31,8,7,N-ethylmaleimide on cysteines,2.26E+06,1.40E+06,1.71E+06,1.51E+06,1.46E+06,2.03E+06,1.49E+06,1.37E+06,1.27E+06,1.67E+06,1.80E+06,1.92E+06,1.00:0.62:0.75:0.67:0.65:0.90:0.66:0.61:0.56:0.74:0.80:0.85,1.73E+06,1.61E+06,1.00:0.93,0.93,-0.10,42679,Nucleosome assembly protein 1-like 4 OS=Mus musculus GN=Nap1l4 PE=1 SV=1
1605,4548,Q8CEI1|BOLA3_MOUSE,3.5,6,1,1,,2.25E+05,1.84E+05,2.12E+05,1.02E+05,2.50E+05,3.78E+05,2.30E+05,3.79E+05,0,2.16E+05,3.28E+05,1.82E+05,1.00:0.82:0.94:0.45:1.11:1.68:1.02:1.68:0:0.96:1.46:0.81,2.25E+05,2.22E+05,1.00:0.99,0.99,-0.02,12228,BolA-like protein 3 OS=Mus musculus GN=Bola3 PE=2 SV=1
966,434,Q8VCT3|AMPB_MOUSE,3.49,10,4,4,,4.94E+05,1.07E+06,8.62E+05,8.37E+05,1.02E+06,8.37E+05,7.93E+05,9.49E+05,8.41E+05,9.38E+05,1.33E+06,8.11E+05,1.00:2.16:1.74:1.70:2.06:1.70:1.61:1.92:1.70:1.90:2.69:1.64,8.52E+05,9.50E+05,1.00:1.11,1.12,0.16,72343,Aminopeptidase B OS=Mus musculus GN=Rnpep PE=2 SV=1
997,952,P19253|RL13A_MOUSE,3.48,11,3,3,,5.01E+05,3.28E+05,4.25E+04,1.71E+05,3.33E+05,3.04E+05,4.04E+05,3.93E+05,5.92E+05,3.59E+05,4.48E+04,3.44E+05,1.00:0.65:0.08:0.34:0.66:0.61:0.81:0.78:1.18:0.72:0.09:0.69,2.80E+05,3.56E+05,1.00:1.27,1.27,0.35,23464,60S ribosomal protein L13a OS=Mus musculus GN=Rpl13a PE=1 SV=4
940,3289,Q9D1L0|CHCH2_MOUSE,3.47,16,1,1,,4.22E+06,4.86E+06,4.04E+06,3.95E+06,4.51E+06,4.57E+06,5.61E+06,4.39E+06,4.34E+06,4.54E+06,7.21E+06,2.98E+06,1.00:1.15:0.96:0.94:1.07:1.08:1.33:1.04:1.03:1.07:1.71:0.71,4.36E+06,4.85E+06,1.00:1.11,1.11,0.15,15661,Coiled-coil-helix-coiled-coil-helix domain-containing protein 2  mitochondrial OS=Mus musculus GN=Chchd2 PE=1 SV=1
129,56,Q8BH59|CMC1_MOUSE,3.47,46,23,18,N-ethylmaleimide on cysteines,4.40E+06,7.48E+06,3.46E+06,2.72E+06,3.63E+06,5.01E+06,3.58E+06,3.78E+06,3.11E+06,4.42E+06,4.51E+06,3.81E+06,1.00:1.70:0.79:0.62:0.83:1.14:0.81:0.86:0.71:1.00:1.03:0.87,4.45E+06,3.83E+06,1.00:0.86,0.86,-0.22,74570,Calcium-binding mitochondrial carrier protein Aralar1 OS=Mus musculus GN=Slc25a12 PE=1 SV=1
369,406,Q9DCT2|NDUS3_MOUSE,3.47,33,8,8,,6.77E+06,8.06E+06,3.96E+06,2.66E+06,3.97E+06,4.99E+06,4.10E+06,4.88E+06,3.05E+06,5.32E+06,4.51E+06,4.32E+06,1.00:1.19:0.58:0.39:0.59:0.74:0.61:0.72:0.45:0.79:0.67:0.64,5.07E+06,4.36E+06,1.00:0.86,0.86,-0.22,30149,NADH dehydrogenase [ubiquinone] iron-sulfur protein 3  mitochondrial OS=Mus musculus GN=Ndufs3 PE=1 SV=2
187,290,Q9CR68|UCRI_MOUSE,3.45,59,14,14,Oxidation (M),1.18E+07,1.38E+07,6.02E+06,4.60E+06,6.01E+06,8.88E+06,6.70E+06,7.54E+06,6.51E+06,7.63E+06,8.20E+06,7.15E+06,1.00:1.17:0.51:0.39:0.51:0.75:0.57:0.64:0.55:0.65:0.70:0.61,8.51E+06,7.29E+06,1.00:0.86,0.86,-0.22,29368,Cytochrome b-c1 complex subunit Rieske  mitochondrial OS=Mus musculus GN=Uqcrfs1 PE=1 SV=1
519,664,Q9DBF1|AL7A1_MOUSE,3.45,10,4,4,,1.05E+06,8.83E+05,9.53E+05,8.34E+05,8.81E+05,1.10E+06,7.47E+05,1.10E+06,1.00E+06,1.23E+06,9.48E+05,1.04E+06,1.00:0.84:0.91:0.80:0.84:1.04:0.71:1.05:0.95:1.17:0.90:0.99,9.53E+05,1.01E+06,1.00:1.06,1.06,0.08,58862,Alpha-aminoadipic semialdehyde dehydrogenase OS=Mus musculus GN=Aldh7a1 PE=1 SV=4
309,172,P09405|NUCL_MOUSE,3.45,19,13,13,N-ethylmaleimide on cysteines,1.80E+06,9.98E+05,9.26E+05,4.32E+05,4.98E+05,8.51E+05,1.09E+06,7.67E+05,1.11E+05,1.58E+06,1.09E+06,3.01E+06,1.00:0.55:0.51:0.24:0.28:0.47:0.60:0.43:0.06:0.87:0.60:1.67,9.18E+05,1.17E+06,1.00:1.28,1.27,0.35,76723,Nucleolin OS=Mus musculus GN=Ncl PE=1 SV=2
41,417,P11404|FABPH_MOUSE,3.44,75,11,9,Oxidation (M),4.04E+08,2.88E+08,2.91E+08,2.77E+08,2.57E+08,3.95E+08,2.97E+08,2.96E+08,2.02E+08,2.78E+08,3.51E+08,3.32E+08,1.00:0.71:0.72:0.68:0.64:0.98:0.73:0.73:0.50:0.69:0.87:0.82,3.19E+08,2.93E+08,1.00:0.92,0.92,-0.12,14819,Fatty acid-binding protein  heart OS=Mus musculus GN=Fabp3 PE=1 SV=5
772,3663,Q52KB6|C2CD3_MOUSE,3.43,0,1,1,,3.06E+06,2.20E+06,1.93E+06,1.35E+06,1.94E+06,2.57E+06,1.96E+06,2.88E+06,2.55E+06,2.46E+06,1.96E+06,2.58E+06,1.00:0.72:0.63:0.44:0.64:0.84:0.64:0.94:0.83:0.80:0.64:0.84,2.17E+06,2.40E+06,1.00:1.10,1.11,0.15,255271,C2 domain-containing protein 3 OS=Mus musculus GN=C2cd3 PE=2 SV=2
330,266,Q8R4N0|CLYBL_MOUSE,3.42,41,13,13,N-ethylmaleimide on cysteines,2.84E+06,1.96E+06,2.00E+06,1.27E+06,2.29E+06,2.65E+06,1.33E+06,1.97E+06,1.17E+06,2.19E+06,2.81E+06,1.98E+06,1.00:0.69:0.70:0.45:0.80:0.93:0.47:0.69:0.41:0.77:0.99:0.70,2.17E+06,1.91E+06,1.00:0.88,0.88,-0.18,37549,Citrate lyase subunit beta-like protein  mitochondrial OS=Mus musculus GN=Clybl PE=2 SV=2
